model,rev,fw_ver,fw_url,fsize,fdate,sha1,md5
DES-3528,A,v2.60.17,ftp://files.dlink.com.au/products/DES-3528/REV_A/Firmware/Firmware_v2.60.17/DES-3528_Series_FW_v2.60.017.had,4671256,1325693040.0,5de00e5fd9888d6ea12d15574e9fd98e37813f4a,bb96c40ef8e49f45436e18bc33877569
DES-3528P,A,,ftp://files.dlink.com.au/products/DES-3528P/REV_A/Firmware/Firmware_3.00.012/DES-3528_Series_FW_v3.00.012.had,4568012,1437663720.0,f0938d88843b2ba09238d4d38dee951b3ed2c54d,3adcfaa6bf173334c170df5a6d5ed1aa
DES-3550,A,v3.00,ftp://files.dlink.com.au/products/DES-3550/REV_A/Firmware/Firmware_5.01B60/DES3550R51_5.01.B60.had,3836904,1238060400.0,ede6e245b244beb829fb8dd83ebd27d8e75afd21,371ba52c27e0ea97f7bb60259fd221dc
DES-3828,A,v1.00,ftp://files.dlink.com.au/products/DES-3828/REV_A/Firmware/PROM_0.00.010/DES-3828_PROM_0.00.010.zip,424850,1183144380.0,59d90bf88b325a6cad0f4b1ac457b6f658f881e5,ae94ca015ce3d5755ee2f9b1a55d9b92
DES-3828,A,v1.00,ftp://files.dlink.com.au/products/DES-3828/REV_A/Firmware/Firmware_ver_4.50.B12/DES-3828R4_4.50.b12.had,5180992,1321282440.0,04cb95a856102383691aa25e9952ec9ecd773fb7,9bd1d20460e5ee88ddda9046ae584906
DES-3828P,A,v2.00B13,ftp://files.dlink.com.au/products/DES-3828P/REV_A/Firmware/Firmware_ver_4.50.B12/DES-3828R4_4.50.b12.had,5180992,1321282440.0,04cb95a856102383691aa25e9952ec9ecd773fb7,9bd1d20460e5ee88ddda9046ae584906
DES-3828P,A,v2.00B13,ftp://files.dlink.com.au/products/DES-3828P/REV_A/Firmware/v2.00B13/DES3828R2_2.00.B13(0126173902).zip,4293054,1145558160.0,ee988703561547e93567540ae6eb5743b4b95e2f,e6cc63059c0898c276908dbbe0869c69
DES-3852,A,,ftp://files.dlink.com.au/products/DES-3852/REV_A/Firmware/PROM_ver.0.00.010/DES-3852_PROM_ver.0.00.010.zip,424867,1183144080.0,070f900a62be57687dfe2c7a1a554df9a6eaa5d0,7d2cbdd482aba8f9585e0b089f7d622b
DES-3852,A,,ftp://files.dlink.com.au/products/DES-3852/REV_A/Firmware/Firmware_ver_3.00.b57/des3852r3_3.00.b57.had,5029322,1185470760.0,9e5651ec74fb8875a81cb2d5ec9b15054db3dda2,ef0c6fc3f4de8aed795d02251637b8e9
DES-5016,A,v2.31,ftp://files.dlink.com.au/products/DES-5016/REV_A/Firmware/v2.31/2_31.bin,524288,949424520.0,827115a6dc0fdf40e3003af1ef1c701c681c4f84,ed015b6d5f32dc2fdddc54e264c5adb2
DES-6000,A,v2.13,ftp://files.dlink.com.au/products/DES-6000/REV_A/Firmware/PROM_v2.13/6000prom.213,265938,1003406460.0,a039a209b755577d56c048d7444ea6e43a9add07,0256a607c865772b5aaa5b9eebcbf623
DES-6000,A,v2.01b43,ftp://files.dlink.com.au/products/DES-6000/REV_A/Firmware/v2.01b43/DES6000v201B43.tfp,829702,1060704600.0,d939c6ed4a282a3ff4e98ae151347acd84e6a7a6,da23d061d582c5c7bc6fa0fb2372acc8
DES-5024,A,v2.31,ftp://files.dlink.com.au/products/DES-5024/REV_A/Firmware/v2.31/2_31.bin,524288,949425900.0,827115a6dc0fdf40e3003af1ef1c701c681c4f84,ed015b6d5f32dc2fdddc54e264c5adb2
DES-6300,A,v3.135,ftp://files.dlink.com.au/products/DES-6300/REV_A/Firmware/v3.135/DES6300sw3135.arc,1874565,1092049680.0,3f4ad7156b7f1b34e3d8e205ab8957684d50f05f,d1c5b70f4621c19d2560d2f57c4933c8
DES-6500,A,v2.50,ftp://files.dlink.com.au/products/DES-6500/REV_A/Firmware/Firmware_for_Cards_3.60.B04/DES-6500_Series_FW_v3.60.B04.had,2415154,1297768800.0,100a330e356e6bf83564ffd7a3d549e8d67f6def,395f981774f155817c69b71ecba59f36
DES-6500,A,v2.50,ftp://files.dlink.com.au/products/DES-6500/REV_A/Firmware/Firmware_CPU_3.60.B04/DES-6500_CPU__FW_v3.60.B04.had,4254544,1297768440.0,3291b5bcbffb9d5e15ac31eb0652546a057b4e91,b7e559d109d95af82ab507f9478abdb1
DFE-2624IX,A,v1.00,ftp://files.dlink.com.au/products/DFE-2624IX/REV_A/Firmware/v1.00/Firmware.zip,412459,1085583660.0,8db4d7f4076bbc2c5647a65494fa0fa6a094946f,ef49f3ace75a888d51b4a058204456d1
DFL-1100,A,v1.02,ftp://files.dlink.com.au/products/DFL-1100/REV_A/Firmware/IDS_Pattern_v660/DFL-200_700_1100-IDS_update_660.zip,14976,1142516100.0,2eb2dfc26921b04a2f0b429aeff2113f720f8aea,e3935c4d4870634d38dc11a2dda459b0
DFL-1100,A,v1.34.00,ftp://files.dlink.com.au/products/DFL-1100/REV_A/Firmware/Firmware_v1.34.00/DFL-700-1-34-00-upgrade.img,2722240,1162915080.0,f2ea0594f8ca3b1915dbfdda4af91ffd1cbd7132,ded238af57d01d9154e405c9803b0632
DFL-1000,A,v2.36b77,ftp://files.dlink.com.au/products/DFL-1000/REV_A/Firmware/v2.36b77/DFL1000-v236-build077.out,7859248,1056066540.0,849fb8ab7f5628caf35947af3dd8102854234f82,4739475af8561bfcd6e2f51622ab484e
DFL-160,A,v2.30.01,ftp://files.dlink.com.au/products/DFL-160/REV_A/Firmware/Firmware_v2.30.01/DFL-160_A1_A2_FW_v2.30.01.06-upgrade.img,5450793,1314960360.0,02dab288e4945c2612674881514decd40fde74d7,50dcb1254895b77a3fa1e25d0604bb6d
DFL-1600,A,,ftp://files.dlink.com.au/products/DFL-1600/REV_A/Firmware/Firmware_ver.2.27.03.25/DFL-1600_A3_FW_v2.27.03.25-upgrade.img,6040414,1314095460.0,c170a378ab1e0f63344e1c0628fb153d3db927d0,3d96426808753a10e5a740a73f53f0f8
DFL-1600,A,,ftp://files.dlink.com.au/products/DFL-1600/REV_A/Firmware/Firmware_ver.2.26.00/DFL-1600_FW_v2.26.00.06-upgrade.img,5846701,1264774380.0,b8d167ab6f69bd7ae28c7af00f065c0c553c85fe,0c1c79a54451c6045a5716d016cc1d45
DFL-1660,A,v2.40.04.08,ftp://files.dlink.com.au/products/DFL-1660/REV_A/Firmware/Firmware_v2.40.04.08/DFL-1660_A1_FW_v2.40.04.08-upgrade.zip,5394703,1423058520.0,99143b01924e52044efdddfdc4bd70b7d4e40711,3df5d0b6a081f9218c066f096dc7e322
DFL-1660,A,v2.27.03.25,ftp://files.dlink.com.au/products/DFL-1660/REV_A/Firmware/Firmware_v2.27.03.25/DFL-1660_FW_v2.27.03.25-upgrade.zip,4591687,1422896100.0,68fe8c9621ed0bd8c7d3cb80ec0e1a358ee02cae,8deffcaa39d3d4bf5afc8576eb362e6c
DFL-1660,A,v2.30.01.06,ftp://files.dlink.com.au/products/DFL-1660/REV_A/Firmware/Firmware_v2.30.01.06/DFL-1660_A1_FW_v2.30.01.06-upgrade.zip,5284376,1422896160.0,993a8df994701f862cde0712557c433c78899810,2031638a48f17300abf3e494725d544e
DFL-1660,A,v10.22.01.04,ftp://files.dlink.com.au/products/DFL-1660/REV_A/Firmware/Firmware_v10.22.01.04/DFL-1660_A1_FW_v10.22.01.04-upgrade.img,12504516,1438791780.0,d295c91b75813cf6254d657be55d133b794665ec,e18d26e26151c4e51fe6012291036067
DFL-1660,A,v10.21.02.01,ftp://files.dlink.com.au/products/DFL-1660/REV_A/Firmware/Firmware_v10.21.02.01/DFL-1660_A1_FW_v10.21.02.01-upgrade.zip,8500632,1422895800.0,a23f4787ff414e7610ba05aa465ad0c8cd1c469f,716dc1fa53160df4d652feaaca7a7e0f
DFL-200,A,v1.01,ftp://files.dlink.com.au/products/DFL-200/REV_A/Firmware/IDS_Pattern_v660/DFL-200_700_1100-IDS_update_660.zip,14976,1142516100.0,2eb2dfc26921b04a2f0b429aeff2113f720f8aea,e3935c4d4870634d38dc11a2dda459b0
DFL-200,A,v1.34.00,ftp://files.dlink.com.au/products/DFL-200/REV_A/Firmware/Firmware_v1.34.00/DFL-200-1-34-00-upgrade.img,2876973,1204112640.0,29b54756e19259c0635f074541da025fecd3ebf5,5156189d6a6ec169cb627046c3a302b7
DFL-210,A,,ftp://files.dlink.com.au/products/DFL-210/REV_A/Firmware/Firmware_ver.2.27.03/DFL-210_A4A5_FW_v2.27.03.25-upgrade.img,5845628,1297771800.0,0e9f4b56524f57050f753ea739205e300bbb6668,daeeae3ecfbfdc5db430993ad7b1c360
DFL-2560,A,v2.30.01.06,ftp://files.dlink.com.au/products/DFL-2560/REV_A/Firmware/Firmware_v2.30.01.06/DFL-2560_A1_FW_v2.30.01.06-upgrade.img,6778989,1314095880.0,3fe6756ad4d57fed3ba3f5b7c0fb89b343fb9016,79e98d3b692a042331b417c9ad821b8a
DFL-2560,A,v10.22.01.04,ftp://files.dlink.com.au/products/DFL-2560/REV_A/Firmware/Firmware_v10.22.01.04/DFL-2560_A1_FW_v10.22.01.04-upgrade.img,12504516,1438791720.0,ab13886fa4155a4eb50b5f52b37c61b8e2d1397f,f59b2881f6b08f10b50b0b3d6523dc5c
DFL-2560,A,v10.21.02.01,ftp://files.dlink.com.au/products/DFL-2560/REV_A/Firmware/Firmware_v10.21.02.01/DFL-2560_A1_FW_v10.21.02.01-upgrade.zip,8500632,1421836740.0,358b3a5d214a00bb425abce710f621b65bf0fc22,59d973c08b46100730de2108caa6095b
DFL-2560G,A,v10.22.01.04,ftp://files.dlink.com.au/products/DFL-2560G/REV_A/Firmware/Firmware_v10.22.01.04/DFL-2560_A1_FW_v10.22.01.04-upgrade.img,12504516,1438791720.0,ab13886fa4155a4eb50b5f52b37c61b8e2d1397f,f59b2881f6b08f10b50b0b3d6523dc5c
DFL-2560G,A,v2.30.01.06,ftp://files.dlink.com.au/products/DFL-2560G/REV_A/Firmware/Firmware_v2.30.01.06/DFL-2560G_A2_FW_v2.30.01.06-upgrade.img,6778989,1314095940.0,dbbab7dcdde694c9a954a5090b03797cee279a75,f94ed4b8c09a4e45690fbb1b836e3200
DFL-2560G,A,v10.21.02.01,ftp://files.dlink.com.au/products/DFL-2560G/REV_A/Firmware/Firmware_v10.21.02.01/DFL-2560G_A2_FW_v10.21.02.01-upgrade.zip,8500635,1421836800.0,8df5d44d5e939305fbf6054a655a595b9dde7813,dba958e145edd0135ce28c2796258768
DFL-260,A,,ftp://files.dlink.com.au/products/DFL-260/REV_A/Firmware/Firmware_ver_2.27.03/DFL-260_B1_FW_v2[1].27.00.14-upgrade.img,5799370,1281528000.0,8d9dba2981147a3e215642483eebca7b4e5c7b67,4635fee40394d61ad23d0536bacb44ec
DFL-260E,A,,ftp://files.dlink.com.au/products/DFL-260E/REV_A/Firmware/Firmware_2.40.00.10/DFL-260E_FW_v2.40.00.10-upgrade.zip,5374192,1324373760.0,7b90e24a9ecf5dd676a20ada736244359ed7b1c3,c62ca3b1f728d4d0492de5c917ad9183
DFL-260E,A,,ftp://files.dlink.com.au/products/DFL-260E/REV_A/Firmware/Firmware_10.22.01.04/DFL-260E_AX_FW_v10.22.01.04-upgrade.img,12596309,1457105280.0,5bb869b3104196b780a6c2e0eba89701128b0e5a,0552904a644926ebedc35ad8571af132
DFL-260E,A,,ftp://files.dlink.com.au/products/DFL-260E/REV_A/Firmware/Firmware_10.21.02.01/DFL-260E_Ax_FW_v10.21.02.01-upgrade.zip,8591582,1421836740.0,9cbdd78b5850de809c015a1949f68fc921d84ab8,929a1cf07bab8c97306d8b191da02009
DFL-500,A,v2.36b77,ftp://files.dlink.com.au/products/DFL-500/REV_A/Firmware/v2.36b77/DFL500-v236-build077.out,7678257,1056070020.0,00a65a8b0f357cbbdc0300945598cd6a49589dcb,a4c35aba4eafe9d3b3376362c58f18af
DFL-600,A,v3.23,ftp://files.dlink.com.au/products/DFL-600/REV_A/Firmware/v3.23/DFL600run.v323,5797216,1115122260.0,d454a40206fe72e56e6cca5a764966ec78229499,9a813d3bc4dff0efb1db3ef9fa8175d1
DFL-700,A,v1.34.00,ftp://files.dlink.com.au/products/DFL-700/REV_A/Firmware/Firmware_v1.34.00/DFL-700-1-34-00-upgrade.img,2722240,1162915080.0,f2ea0594f8ca3b1915dbfdda4af91ffd1cbd7132,ded238af57d01d9154e405c9803b0632
DFL-700,A,v1.01,ftp://files.dlink.com.au/products/DFL-700/REV_A/Firmware/IDS_Pattern_v660/DFL-200_700_1100-IDS_update_660.zip,14976,1142516100.0,2eb2dfc26921b04a2f0b429aeff2113f720f8aea,e3935c4d4870634d38dc11a2dda459b0
DFL-800,A,,ftp://files.dlink.com.au/products/DFL-800/REV_A/Firmware/Firmware_ver.2.27.03/DFL-800_A2A3_FW_v2.27.03.25-upgrade.img,6131867,1297771860.0,2e407db710f6fe18197af7c389ef0e89a3024dbb,eb2e66bd28cc75d69692f4a5593a46c0
DFL-860,A,,ftp://files.dlink.com.au/products/DFL-860/REV_A/Firmware/Firmware_ver_2.27.03/DFL-860_B1_FW_v2.27.03.25-upgrade.img,6131867,1297772040.0,2879497028a146f6977f7b47789326a4567002a1,2c27b30421a1a711bcc9fa15d685c684
DFL-860E,A,,ftp://files.dlink.com.au/products/DFL-860E/REV_A/Firmware/Firmware_10.21.02.01/DFL-860E-10.21.02.01-upgrade.zip,8720975,1421836500.0,73845f0fe79b5378504692cd5a677ae4ae93bc39,834d612e63c32fe77529eeab53a12736
DFL-860E,A,,ftp://files.dlink.com.au/products/DFL-860E/REV_A/Firmware/Firmware_2.40.00.10/DFL-860E-2.40.00.10-upgrade.zip,5565839,1324373820.0,75e23a3bb8b6f526caa32ca9de05c5ebeefd9df0,4aec783d096813d9157c4b7178f8e3e3
DFL-860E,A,,ftp://files.dlink.com.au/products/DFL-860E/REV_A/Firmware/Firmware_10.22.01.04/DFL-860E-10.22.01.04-upgrade.img,12860922,1469020080.0,e19d47a64c631bca9702274920c5d7bab5ccf178,f2e5c698f31cd24952a69836af7d12cc
DGL-3420,A,v1.01b18,ftp://files.dlink.com.au/products/DGL-3420/REV_A/Firmware/v1.01b18/DGL-3420_v1-01b0018_nml.bin,917504,1133259720.0,779f439ef76c450f6d2b68525255b1755566e4cf,3a75ce5b777c899735cf3d79c8460b0a
DGL-4100,A,v1.00,ftp://files.dlink.com.au/products/DGL-4100/REV_A/Firmware/Firmware_1.8/dgl4100_firmware_1.8.bin,1048576,1179757740.0,d8bbb99278b599f1e8399a04151ad139db5db3f5,68a3cd8b74c3d3288c10f1c9bfb43a26
DGL-4300,A,v1.00,ftp://files.dlink.com.au/products/DGL-4300/REV_A/Firmware/Firmware_1.8/DGL-4300_firmware_1.8.bin,1179648,1179757680.0,23eb47d3df81087dbcd149bfff14dc9e51c36bcc,7f9b2dd724c56e8b24fc3ee356aebb53
DGL-4500,A,v1.15B03,ftp://files.dlink.com.au/products/DGL-4500/REV_A/Firmware/Firmware_v1.15B03/DGL4500A2_FW115B03_nml.zip,1555292,1231172880.0,cd0f66c2abe977f76f829e86bbf3f1ff727c8caa,153e687b7f5eaf210ea92ae0790e6215
DGS-1216T,D,,ftp://files.dlink.com.au/products/DGS-1216T/REV_D/Firmware/Firmware_4.21.01/fw_4.21.01.zip,1475307,1237544520.0,535f0d6d1551933c2f73567d287dd6c452c34f0f,ded998c1304b296b5b55d2650ecac376
DGS-1216T,C,v3.00b17,ftp://files.dlink.com.au/products/DGS-1216T/REV_C/Firmware/v3.00b17/DGS-1216T_v3-00-17.HEX,2523421,1128084000.0,9365e85c7a8935f47cc52206d8f7d488b312c90c,3e76ca97a0fe79a2eabc963f4242ac1d
DGS-1224T,C,v3.00b17,ftp://files.dlink.com.au/products/DGS-1224T/REV_C/Firmware/v3.00b17/DGS-1224T_v3-00-17.zip,319300,1362567300.0,3f4b52045b2bdcf174a1f367468dadf145a0fa2b,67c53d9287c74d90d6d31be8e42b4f69
DGS-1224T,D,v4.00.12,ftp://files.dlink.com.au/products/DGS-1224T/REV_D/Firmware/Firmware_4.21.01/DGS-1224T_Firmware_v4_21_01.zip,1483033,1235410800.0,5c390099a0f81bc3f5f9d02cbef2cfc0b4e63ac5,ac2b59ac0c8ca8c77541167cc389cf96
DGS-1224TP,A,v1.01.03,ftp://files.dlink.com.au/products/DGS-1224TP/REV_A/Firmware/Firmware_v1.01.03/DGS-1224TP_FW_v1.01.03.zip,724245,1314963600.0,5c6d05d32db4fcfe3efe725df1f0febacb42918c,605e3b55fc023ab683ccf6421dae8b18
DGS-1248T,A,v2.01.03,ftp://files.dlink.com.au/products/DGS-1248T/REV_A/Firmware/Firmware_v2.01.03/DGS-1248T_A2G_FW_v2.01.03.hex,236570,1152207300.0,629f75978f8a9ed20472d42765821da7f879fbfd,ff39e059fb504c8064c28747cc351161
DGS-1248T,B,v2.01.09,ftp://files.dlink.com.au/products/DGS-1248T/REV_B/Firmware/Firmware_3.11.01/DGS-1248T_3.11.01.zip,696841,1240936680.0,d8a0acd0df86f960b52f6936326d3bff5003ccc5,c5809ddc038f4d893130e5e7d503ae41
DGS-3212SR,A,v1.00b33,ftp://files.dlink.com.au/products/DGS-3212SR/REV_A/Firmware/v1.00b33/DGS3212SR_100B33.had,2463166,1071590820.0,e76c761c3d035b755e9392b65f695e1c6cec5048,70d431e497dfabe847069b6e70a7ee8f
DGS-3224SR,A,v1.00B14,ftp://files.dlink.com.au/products/DGS-3224SR/REV_A/Firmware/v1.00B14/DGS3224SR_100B14.had,2478604,1071739020.0,4a38b74272c6f21bb9e4ed374b8362815448ece5,694b256093e5bfd0098ed8c797fa4bcb
DGS-3224TG,A,v1.00B17,ftp://files.dlink.com.au/products/DGS-3224TG/REV_A/Firmware/v1.00B17/dgs3224.had,1046586,1029354120.0,a69e6b53ef9a480b586ba8a65f2bb465cf0dfcd0,40cd0d7beeff35cfcdf70402f73244f9
DGS-3224TGR,A,v3.01b019,ftp://files.dlink.com.au/products/DGS-3224TGR/REV_A/Firmware/v3.01b019/DGS3224TGR_3.01b019.had,2935662,1112873460.0,8eb68af58cb14732be3391c960edf90db9811517,5def7cfd25a5a1080ff527fb48d60161
DGS-3308FG,A,v1.15,ftp://files.dlink.com.au/products/DGS-3308FG/REV_A/Firmware/v1.15/DGS3308Runtime1.15.zip,1151682,1037206500.0,d767877c48811046107beb384e58a9cdee0fcd9f,932fa6e2fbbb5d48671513a109fbc804
DGS-3308TG,A,v1.33,ftp://files.dlink.com.au/products/DGS-3308TG/REV_A/Firmware/v1.33/3308run.133,1272712,1052492460.0,20923ec7c4ed7b8f6546fbe3c2e230a47118c35c,d682f5ea6e476cdd7d573dc3899ed646
DGS-3312SR,A,v3.51b03,ftp://files.dlink.com.au/products/DGS-3312SR/REV_A/Firmware/v3.51b03/DGS3X12S-V3.51-B03.had,4008330,1186398120.0,57a67e3c5aee3d96c1f803dd2ce8ae66f7552be9,efac493120a05b6136f0b9e84e8ae39f
DGS-3324SR,A,v2.01b01,ftp://files.dlink.com.au/products/DGS-3324SR/REV_A/Firmware/PROM_v2.01b01/xStack_Prom_2.01B01dl.had,162744,1113587460.0,ce56707424875d4d7763cb5a74f923126b52b0e3,086481848b8cb205a0e77e5551e22a45
DGS-3324SR,A,v2.01b01,ftp://files.dlink.com.au/products/DGS-3324SR/REV_A/Firmware/Firmware_4.40B13/DGS-3324SR_pXrun_4.40-B13.zip,3907605,1177437660.0,315f364b284180b7feab279e0dca57508d7ef66b,9ed68f358dbf963156cc8c5f3a01b1dd
DGS-3324SRi,A,v2.01b01,ftp://files.dlink.com.au/products/DGS-3324SRi/REV_A/Firmware/PROM_v2.01b01/xStack_Prom_2.01B01dl.had,162744,1113587460.0,ce56707424875d4d7763cb5a74f923126b52b0e3,086481848b8cb205a0e77e5551e22a45
DGS-3324SRi,A,v2.01b01,ftp://files.dlink.com.au/products/DGS-3324SRi/REV_A/Firmware/Firmware_4.40B04/DGS-DXS-33xx_firmware_pXrun_4.40B04.had,4030488,1158584880.0,34146154b4cfa75b1655333a2d5723f2d0d02789,fea32c1735c1fa0bd34608b1ca342329
DGS-3426,A,v1.20R09,ftp://files.dlink.com.au/products/DGS-3426/REV_A/Firmware/DGS-34xx_PROM_Code_1.00.B09/DGS-34XX_prom1-00-B09.bin,158032,1143715680.0,5216e3e802356d6bf63fcddf118c6de072b8dd52,245bd48e16914430d7bfc0479fb2911b
DGS-3426,A,v1.20R09,ftp://files.dlink.com.au/products/DGS-3426/REV_A/Firmware/DGS-34xx_Firmware_2.60B20/DGS3400SeriesR260B20.had,3764320,1242142560.0,5cc58d5e8a3433a9ff78ae1f2d1061a9463dd755,0377b53d78e6ba19912ea9542ba68288
DGS-3426P,A,,ftp://files.dlink.com.au/products/DGS-3426P/REV_A/Firmware/DGS-34xx_Firmware_2.60B20/DGS3400SeriesR260B20.had,3764320,1242142560.0,5cc58d5e8a3433a9ff78ae1f2d1061a9463dd755,0377b53d78e6ba19912ea9542ba68288
DGS-3426P,A,,ftp://files.dlink.com.au/products/DGS-3426P/REV_A/Firmware/DGS-34xx_Firmware_2.35.B09/R235B09.had,3039320,1220698500.0,4c346b5efa27073becc3b71596c88b935cb0fa20,703ba035137ed660f2b0c9b6946c8825
DGS-3427,A,v1.20R09,ftp://files.dlink.com.au/products/DGS-3427/REV_A/Firmware/DGS-34xx_PROM_Code_1.00.B09/DGS-34XX_prom1-00-B09.bin,158032,1143715680.0,5216e3e802356d6bf63fcddf118c6de072b8dd52,245bd48e16914430d7bfc0479fb2911b
DGS-3427,A,v1.20R09,ftp://files.dlink.com.au/products/DGS-3427/REV_A/Firmware/DGS-34xx_Firmware_2.60B20/DGS3400SeriesR260B20.had,3764320,1242142560.0,5cc58d5e8a3433a9ff78ae1f2d1061a9463dd755,0377b53d78e6ba19912ea9542ba68288
DGS-3450,A,v1.20R09,ftp://files.dlink.com.au/products/DGS-3450/REV_A/Firmware/DGS-34xx_PROM_Code_1.00.B09/DGS-34XX_prom1-00-B09.bin,158032,1143715680.0,5216e3e802356d6bf63fcddf118c6de072b8dd52,245bd48e16914430d7bfc0479fb2911b
DGS-3450,A,v1.20R09,ftp://files.dlink.com.au/products/DGS-3450/REV_A/Firmware/DGS-34xx_Firmware_2.60B20/DGS3400SeriesR260B20.had,3764320,1242142560.0,5cc58d5e8a3433a9ff78ae1f2d1061a9463dd755,0377b53d78e6ba19912ea9542ba68288
DGS-3612G,A,,ftp://files.dlink.com.au/products/DGS-3612G/REV_A/Firmware/Firmware_2.82B16/Firmware_2.82B16.zip,9011346,1288277580.0,e0b58cdf05e514ede606ae58a0f30a97713d514b,4b7c6e564b959faaeb3d89ddfc5d701f
DGS-3627,A,,ftp://files.dlink.com.au/products/DGS-3627/REV_A/Firmware/Firmware_2.82B16/Firmware_2.82B16.zip,9011346,1288277580.0,e0b58cdf05e514ede606ae58a0f30a97713d514b,4b7c6e564b959faaeb3d89ddfc5d701f
DGS-3627G,A,,ftp://files.dlink.com.au/products/DGS-3627G/REV_A/Firmware/Firmware_2.82B16/Firmware_2.82B16.zip,9011346,1288277580.0,e0b58cdf05e514ede606ae58a0f30a97713d514b,4b7c6e564b959faaeb3d89ddfc5d701f
DGS-3650,A,,ftp://files.dlink.com.au/products/DGS-3650/REV_A/Firmware/Firmware_2.82B16/Firmware_2.82B16.zip,9011346,1288277580.0,e0b58cdf05e514ede606ae58a0f30a97713d514b,4b7c6e564b959faaeb3d89ddfc5d701f
DGS-6604,A,,ftp://files.dlink.com.au/products/DGS-6604/REV_A/Firmware/Firmware_2.00.022/DGS-6600_Series_A1_FW_runtime_v2.00.022.zip,69142313,1320931680.0,f859e0f79bafcb96062405d492d70767c4eb5f33,71e6086b01ff58e94f8aa5ba567bdf06
DHP-1320,A,,ftp://files.dlink.com.au/products/DHP-1320/REV_A/Firmware/DHP-1320_A1_v1.00WWB04.zip,4432631,1310663220.0,7979b68d3ea92e782c301df80bb77a14ff9b653a,4cbcdfc226e7ba0f2465c2252e5fbab9
DHD-131,A,,ftp://files.dlink.com.au/products/DHD-131/REV_A/Firmware/DHD-131_A1_FW_2.1.15.0.zip,52951221,1313689320.0,27f8996b167a3cf9aa720abebf2ec8b50f4023c7,c525dc666a9eb8c6a20e40abf4326e0a
DHP-302,A,v1.01,ftp://files.dlink.com.au/products/DHP-302/REV_A/Firmware/Firmware_v1.01/DHP-302_firmware-1.01.ftp,867224,1247503020.0,8b6a44dd08a96e958bb04257bdd97ba3e915ce52,56cc9e9babeb1417ae510adc6314a7c5
DHP-303,A,v1.01,ftp://files.dlink.com.au/products/DHP-303/REV_A/Firmware/Firmware_v1.01/DHP-302_firmware-1.01.ftp,867224,1247503020.0,8b6a44dd08a96e958bb04257bdd97ba3e915ce52,56cc9e9babeb1417ae510adc6314a7c5
DHP-306AV,A,v4.2.0,ftp://files.dlink.com.au/products/DHP-306AV/REV_A/Firmware/Firmware_v4.2.0_b201007/Firmware_v4.2.0.zip,1592325,1294918020.0,8fc7a50a45a7dc2111e311e366c921ba3a39098f,2752d8d8898f2691e5c80bf73c48fb5c
DHP-307AV,A,v4.2.0,ftp://files.dlink.com.au/products/DHP-307AV/REV_A/Firmware/Firmware_v4.2.0_b201007/Firmware_v4.2.0.zip,1592325,1294918020.0,8fc7a50a45a7dc2111e311e366c921ba3a39098f,2752d8d8898f2691e5c80bf73c48fb5c
DHP-501AV,A,,ftp://files.dlink.com.au/products/DHP-501AV/REV_A/Firmware/DHP500AVA1_FW102b02.bin,416747,1347974700.0,bf61150044997d87708fae4ab5061e50dd52176e,e0db3444f6ec5cc932e7fcf67aea3eaa
DHP-P601AV,A,,ftp://files.dlink.com.au/products/DHP-P601AV/REV_A/Firmware/PI699EA.1P108A-3-Dlink-DHP-P600AV-CE-R1B010D005.BIN,2097216,1470072300.0,869b4ea17dbfd77018026f955531eab198a42067,70a553738fd3fa76808b5c54b55428c3
DHP-W306AV,A,,ftp://files.dlink.com.au/products/DHP-W306AV/REV_A/Firmware/DHP-W306AV_Firmware_v1.03B01.zip,3635118,1397493000.0,7a8f34c4834002e7d98e90e9bf274b2a674e46df,7c54cb7906d897d3fa003a2c76f74204
DHP-W310AV,A,v1.00b17,ftp://files.dlink.com.au/products/DHP-W310AV/REV_A/Firmware/Firmware_v1.00b17/DHPW310AVA1_FW100b17.bin,6344852,1355835900.0,4400945f5c9e69701f05074f50d3a6222239df7a,11ec64f9878b42df7786ec102c5fd683
DHP-W310AV,A,v1.01b09,ftp://files.dlink.com.au/products/DHP-W310AV/REV_A/Firmware/Firmware_v1.01b09/DHPW310AVA1_FW101b09.bin,6439060,1365164520.0,8b4b4de83135c83fcd17de7ad268621c77ab5f12,e51ba352bb7d36437cd9c9237679e232
DHP-W310AV,A,v1.04b01,ftp://files.dlink.com.au/products/DHP-W310AV/REV_A/Firmware/Firmware_v1.04b01/DHPW310AVA1_FW104b01.bin,6471828,1395824880.0,40e13a2d5f01b20a4ece53fb4b3ff9795f9b8797,98f20efa2105cf0710d4e5c9c11143f7
DHP-W310AV,A,v1.04b05,ftp://files.dlink.com.au/products/DHP-W310AV/REV_A/Firmware/Firmware_v1.04b05/DHPW310AVA1_FW104b05.bin,6488212,1396957800.0,b7a69039a1a5bab0069baceb1063f5b5f0b0eb08,068d094a4367d93803a2539154c09fa6
DHP-W310AV,A,v1.03b01,ftp://files.dlink.com.au/products/DHP-W310AV/REV_A/Firmware/Firmware_v1.03b01/DHPW310AVA1_FW103b01.bin,6471828,1387531920.0,604daffb90fc3a91ae35e4a408afa338af72b1c3,456bbc94243a5a33d7f8b807e897afad
