model,rev,fw_ver,fw_url,date,fsize,sha1,md5
DAP-1120,,1.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500293&fileName=DAP1120A1_FW100B01.bin&fileSize=17289.0;5439486.0;,2015-07-07 00:00:00,5439486,079960617a069be170d900aa33c04ad662d26d33,d676faa88a6b43d57705e34e7863c92f
DAP-1320,,1.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1200527&fileName=DAP1320A1_FW100B24.bin&fileSize=16122.0;5439486.0;,2014-06-05 00:00:00,5439486,5910d0ea683fa28f560309301afb199862eeb23d,a70106a062e6db62484ee6d610c19d6d
DAP-1320,,2.01,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400475&fileName=DAP1320B1_FW201B03.bin&fileSize=17641.0;5439486.0;,2014-10-07 00:00:00,5439486,965015985f4a5b26f173c9db8b0a72f070287fc9,741da8c715b8a08a0d546492de0a8493
DAP-1350,,1.11,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1000573&fileName=DAP-1350_A1_FWv1.11NAB19.bin&fileSize=83456.0;5439552.0;,2014-06-05 00:00:00,5439552,ccc7039a54fbdf71daf251af134531187dce04de,e4bb847e6ced1abe18f73505e06132db
DAP-1353,,3.10,http://tsd.dlink.com.tw/temp/PMD/8249/DLINKAPMII1353B.mib,2014-06-05 00:00:00,1161,2f31b82746e9f57d39323db4ed91e78a903b4dd4,d096f4e8b8da7be388d3e3904f42b2f8
DAP-1320,,2.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400314&fileName=DAP1320B1_FW200B07.bin&fileSize=143368.0;5439486.0;,2014-06-06 00:00:00,5439486,219ac3c7357be49e31fb06f5bc54fcdae6733ee6,22df71583c5cec6ff85c7d8bd536a469
DAP-1160L,,1.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1200626&fileName=DAP1160LA1_FW100WWb12.bin&fileSize=73334.0;7110796.0;,2014-06-05 00:00:00,7110796,880a9473bb0480c25e9979db24fffab773606989,24f7f39dea9adeae0535f32ef098e96f
DAP-1320,,2.03,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400807&fileName=DAP1320B1_FW203B02.bin&fileSize=15603.0;5439486.0;,2015-01-01 00:00:00,5439486,fb2467705b920ac0380fc8ea3cbf41ca52e41a80,64f2eb5d2ae86907e2b544039539fe5c
DAP-1353,,3.16,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600149&fileName=DLINKAPMII1353B.mib&fileSize=4710592.0;298416.0;380845.0;,2016-03-28 00:00:00,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,d41d8cd98f00b204e9800998ecf8427e
DAP-1350,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1200144&fileName=DAP1350A1_FW113EUB01.bin&fileSize=14682.0;5242944.0;,2014-06-05 00:00:00,5242944,b91451fc2c4f729181614b0a6adf9946e8bf2084,7669e476e7816dbedbfd2640d981f352
DAP-1320,,1.11,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1300682&fileName=DAP1320A2_FW111B10.bin&fileSize=18517.0;5439486.0;,2014-06-05 00:00:00,5439486,c7377f1d5a079b6f978898ff58e6a145654ce53e,3d13558425d1147654e8801a99605ce6
DAP-1350,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1200142&fileName=DAP1350A1_FW113NAB01.bin&fileSize=14556.0;5439552.0;,2014-06-05 00:00:00,5439552,680a3ca76744eadf1fe552fa5f9fc3c181cec777,3a7957a32bdca943a1ab0213545ce038
DAP-1350,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1200143&fileName=DAP1350A1_FW113WWB01.bin&fileSize=14564.0;5242944.0;,2014-06-05 00:00:00,5242944,80bce7071bbc90ae7c5ca79b0f98977b3413a58e,7365ff9acbf9e474a9c7e5a2bd478a28
DAP-1353,,2.11,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1000642&fileName=DAP1353-firmware-v2.11-rc013.bin&fileSize=502272.0;3694720.0;,2014-06-05 00:00:00,3694720,c13a83405ddd927ab98453cc8c1b7d2cef7a68cb,f2db4a1579668fa1c4c5193560c94d8e
DAP-1353,,3.16,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600149&fileName=DAP1353B-firmware-v316-rc015.bin&fileSize=4710592.0;298416.0;380845.0;,2016-03-28 00:00:00,4710592,acdf9441e8b1ca2ae05fe2dd2a9f290dbb4bf8e4,af4e9b10f36c9f486769aec8faffd1a1
DAP-1360,,6.05,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400132&fileName=DAP1360F1_FW605B01.img&fileSize=69632.0;3404968.0;,2014-06-05 00:00:00,3404968,05338254e1c62d134c214295ef7684980c84bd22,6b5810bc32eadfd8c56ae5b21c84bcf0
DAP-1520,,1.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500164&fileName=DAP1520A1_FW100ETB02.zip&fileSize=15309.0;4374061.0;,2016-04-20 00:00:00,4374061,16b18859ce51742d9d73204a46cb8948a7189b2f,e94dbbeefc87132bef3c5843211cc381
DAP-1522,,1.40,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1100024&fileName=DAP1522A1_FW140b03.bin&fileSize=57440.0;49248.0;53344.0;49248.0;3256448.0;,2014-06-05 00:00:00,3256448,7bd21e79dd43836d2143f3af433388e4a77507af,9cfaeb49cae17435e6745b4ca17c1a51
DAP-1360,,6.08,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500855&fileName=DAP1360F1_FW608B01.img&fileSize=3997736.0;3650216.0;68608.0;,2015-12-17 00:00:00,3650216,f9d45ec8a3bda1e115a7236e4a686586b3ea780b,f7a8358fde858b290453104dc219bd50
DAP-1520,,1.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1300765&fileName=DAP1520A1_FW100B21.bin&fileSize=14412.0;4784126.0;,2014-06-05 00:00:00,4784126,345564269d6c911d8a2428e8c4e8478ce6de85a7,cc47602403ee117f6e42185d150ed7ef
DAP-1522,,2.08,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500432&fileName=DAP1522B1_FW208B02.bin&fileSize=158709.0;3727500.0;,2015-10-02 00:00:00,3727500,d5d706617b84defc0d9e623a677bb75149718f02,0fcb9680828b7b99d4a9b2e6c447b0c2
DAP-1520,,1.07,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500878&fileName=DAP1520A1_FW107B03.bin&fileSize=180353.0;4784128.0;,2016-03-07 00:00:00,4784128,de0debf9e7d1d96d44d48c5a18e29be9ac07cdb2,7101ca90f5073bf857a54f603a51ddcd
DAP-1520,,1.06,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500010&fileName=DAP1520A1_FW106B04.bin&fileSize=181269.0;4784126.0;,2015-03-23 00:00:00,4784126,8e83e0dad172d019cfe48c25ef9a6de03e6f7c29,69bba9606e553026428c3605056e54c3
DAP-1365,,1.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600143&fileName=DAP1365A1_FW100B04.bin&fileSize=15057.0;4620360.0;,2016-04-20 00:00:00,4620360,62829b90c2fc44f52ed23b7b26b93a0083163496,94d164447ed88f74ea58d7a545e664d3
DAP-1522,,2.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1100225&fileName=DAP1522B1_FW200B11.bin&fileSize=67072.0;3563660.0;,2014-06-05 00:00:00,3563660,17f41460b5348997af3fbb9c75b0130a8eba6025,d15fcbc971d4ddb4e94b168bb05e0d91
DAP-1522,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1200036&fileName=DAP1522B1_FW203B03_c1je.bin&fileSize=14549.0;3588236.0;,2014-06-05 00:00:00,3588236,a5359706047f555de2ef5ec7661cec7ad6027ada,c3b851dc5953f2db909c12eaf78a6eb0
DAP-1522,,2.06,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1200672&fileName=DAP1522B1_FW206B01_ccpb.bin&fileSize=16600.0;3727500.0;14735.0;,2014-06-05 00:00:00,3727500,64e9dc6a83a16316e70f7be8aebc605715022b8f,f8a8b1f6bc13751dede9b0b62e42b6a2
DAP-1533,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1200037&fileName=DAP1533A1_FW1.01B07.rar&fileSize=14309.0;4483400.0;,2014-06-05 00:00:00,4483400,4fcb720c07c2c4ecbccf7d649d1c5dcc551dc633,41b824a15bd072db43ce85d3cdb5f589
DAP-2230,,1.05,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600269&fileName=dap2230_v1.05_g7dd_langpack_zhcn.bin&fileSize=9531584.0;383287.0;53408.0;539648.0;,2016-10-19 00:00:00,53408,5dc1d3a5a45a5608a70ead21760a5cbb22e89d0f,833d5120f4604c77cb4c8a2e69e8acd2
DAP-2230,,1.03,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600166&fileName=DLINKAPMII2230.mib&fileSize=8114368.0;383287.0;402607.0;,2016-04-20 00:00:00,383287,a35af45faf44cf872b01a9775fad0ecafea64b13,fdd6e05ec8526fe86fcf049956fcf0a1
DAP-1525,,2.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1200760&fileName=DAP1525B1_FW200B23.bin&fileSize=68098.0;6672524.0;,2014-06-05 00:00:00,6672524,095999561a55c2080eb08489773bd411cba3b773,fa4ddeaaf0992571fa310861fc978a56
DAP-2230,,1.05,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600269&fileName=DLINKAPMII2230.mib&fileSize=9531584.0;383287.0;53408.0;539648.0;,2016-10-19 00:00:00,383287,868b7c6071e1e6671bff542f558a5acd19bda28a,98d4eb6aa6475b53004a677440a48634
DAP-2310,,2.02,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400866&fileName=DLINKAPMII2310B.mib&fileSize=8544448.0;407713.0;57504.0;485888.0;,2015-02-13 00:00:00,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,d41d8cd98f00b204e9800998ecf8427e
DAP-2310,,2.02,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400866&fileName=DAP2310B-firmware-v202-rc019.bin&fileSize=8544448.0;407713.0;57504.0;485888.0;,2015-02-13 00:00:00,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,d41d8cd98f00b204e9800998ecf8427e
DAP-2310,,2.02,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400866&fileName=dap2310b_v2.02_ecif_langpack_zhcn.bin&fileSize=8544448.0;407713.0;57504.0;485888.0;,2015-02-13 00:00:00,57504,332f0fb52900e71f323af74ada9e9da36735b780,5edd6a2df7178c9952caa8cb3e2f28be
DAP-2310,,2.01,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400377&fileName=DLINKAPMII2310B.mib&fileSize=8052928.0;407713.0;481792.0;,2014-10-16 00:00:00,407713,a2fc48344d6bd30a0d5740385b167da43e22180d,795be8379ace3769e23a2a0338eec60b
DAP-2330,,1.00,http://tsd.dlink.com.tw/temp/PMD/169/DLINKAPMII2330.mib,2014-06-05 00:00:00,1161,2f31b82746e9f57d39323db4ed91e78a903b4dd4,d096f4e8b8da7be388d3e3904f42b2f8
DAP-2310,,2.06,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500202&fileName=DAP-2310B%20Firmware%20Release%20Note%20from%20v2.02%262.03%20to%20v2.06.doc&fileSize=57504.0;8806592.0;408442.0;489984.0;,2015-07-08 00:00:00,489984,1c60307477267c06dbc5956be5d18d2c77fdebf8,cfdf614ec0435fc92773299e6dcc2446
DAP-1665,,1.15,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600060&fileName=DAP1665_A1_A2_FW_V115B08.bin&fileSize=19124.0;4177972.0;,2016-06-27 00:00:00,4177972,22190684ea1e18dd11f088962b4b267425515af2,c8d590d89de727567fd49b508efde85b
DAP-2330,,1.02,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500025&fileName=DLINKAPMII2330.mib&fileSize=57504.0;8609984.0;381535.0;8609984.0;480768.0;,2015-06-01 00:00:00,381535,e09fd5a81293e2d4a2efba4ad09541b141e0b230,61ef29b1a423828a88403c03db298e44
DAP-2330,,1.01,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400347&fileName=DLINKAPMII2330.mib&fileSize=8052928.0;381535.0;484864.0;,2014-10-07 00:00:00,381535,1a427ef9a07f477a69519e733696ed1b00f4febe,6195bb9a232498e1e96216b5ebce32aa
DAP-1560,,1.01,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1100037&fileName=DAP-1560_A1_FW%20v1.01B01.rar&fileSize=70144.0;7498905.0;,2014-06-05 00:00:00,7498905,2854696c8a3ebbdf001129d69e6f9f2067263cc1,fd2d66e446bccaf3cbdd9a37b92de93d
DAP-2330,,1.07,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600154&fileName=DLINKAPMII2330.mib&fileSize=57504.0;8802496.0;382264.0;496128.0;,2016-03-31 00:00:00,382264,deec525824e75a8c0730fe27fc029ababe435dc5,77a603b7f9e75816eeae30d69aca06cb
DAP-2330,,1.06,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500273&fileName=DLINKAPMII2330.mib&fileSize=57504.0;8802496.0;382264.0;493568.0;,2015-07-15 00:00:00,382264,deec525824e75a8c0730fe27fc029ababe435dc5,77a603b7f9e75816eeae30d69aca06cb
DAP-1560,,1.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1000562&fileName=DAP-1560_A1_FW_v1.00B39_for%20DAP-1562%20Web%20UI%20default%20setting.rar&fileSize=71680.0;7634607.0;,2014-06-05 00:00:00,7634607,24fb15125c26bc96c612c038f34e704dff4e5d6e,f8e20dd1db21993630c49619aa18885d
DAP-2330,,1.10,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600304&fileName=DLINKAPMII2330.mib&fileSize=53408.0;1.0285248E7;422698.0;572928.0;,2016-10-19 00:00:00,422698,927c7ec4f157617f743b91fa6d451b3d77812c00,09485e16e75f1774657bdd9a95a2029b
DAP-2360,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500370&fileName=DLINKAPMII2360B.mib&fileSize=8929472.0;382561.0;495104.0;,2015-07-09 00:00:00,382561,c6650d0c123bfb52cbfbf228c5cb1c0e6f1df38e,cb25c89c0a7aef8be6f9bcbdb3d5452b
DAP-2360,,1.12,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500082&fileName=DLINKAPMII2360.mib&fileSize=5382336.0;382088.0;487936.0;,2015-04-15 00:00:00,382088,17a945384fd6fa5871e2bcc45e7947bb6354bc4a,355d3f7bedb8c4aa8aa0271a9bc7a02d
DAP-2360,,2.01,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400425&fileName=DLINKAPMII2360B.mib&fileSize=8167616.0;382561.0;482816.0;,2014-10-07 00:00:00,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,d41d8cd98f00b204e9800998ecf8427e
DAP-2360,,2.02,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400864&fileName=DLINKAPMII2360B.mib&fileSize=8659136.0;382561.0;482816.0;,2015-02-09 00:00:00,382561,499b4316770a600a4e3bda92166d6b118e905c7e,d8bfa368b66199160b0b62aa708ff74e
DAP-2360,,2.03,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500163&fileName=DLINKAPMII2360B.mib&fileSize=8675520.0;382561.0;481792.0;,2015-04-08 00:00:00,382561,499b4316770a600a4e3bda92166d6b118e905c7e,d8bfa368b66199160b0b62aa708ff74e
DAP-2360,,2.10,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600274&fileName=DLINKAPMII2360B.mib&fileSize=53408.0;1.0285248E7;423696.0;575488.0;,2016-10-19 00:00:00,423696,9e77644013edef7c4ec366dbd6d6001d608c3cad,714b35c4b042e310d5dd6e493c0554c9
DAP-2360,,2.07,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600135&fileName=DLINKAPMII2360B.mib&fileSize=8929472.0;382561.0;496640.0;,2016-03-23 00:00:00,423696,9e832ef85b419e08c72a4ab3f8a1d5e462158188,7b7aaa513473ae6a74cde223dc34b0af
DAP-1650,,1.01,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1300779&fileName=DAP1650_FW101WWb05_dbeh.bin&fileSize=14857.0;7807116.0;,2014-06-05 00:00:00,7807116,24d7242ab81e47494b70076fe3d1a74063ca89d3,1e56ba9ca55961dabb34214bceb76be3
DAP-2460,,1.04,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600178&fileName=DLINKAPMII2460.mib&fileSize=7106752.0;469299.0;428032.0;,2016-04-30 00:00:00,469299,ba0715b0a337ab30920465804745e332da3922b7,31a50f5b2a4616b1ecf8084326085c28
DAP-2460,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600084&fileName=DLINKAPMII2460.mib&fileSize=7094464.0;465830.0;526336.0;,2016-03-07 00:00:00,469299,913049bcffe0cb4292dba1f2404835795158dd12,9bae1de9f2f87e91518198e4aa940a18
DAP-2310,,1.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1100348&fileName=dap-2310-firmware-v100-rc006.zip&fileSize=372894.0;4540905.0;610304.0;,2014-06-05 00:00:00,4540905,239fa076761e6e8c5360c04c763afcc77dc3fe97,55e781051815d689d677656ec3dd63a1
DAP-2330,,1.06,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500273&fileName=DAP2330-firmware-v106-rc020.bin&fileSize=57504.0;8802496.0;382264.0;493568.0;,2015-07-15 00:00:00,8802496,b3290043d1255d0e6413a5750bd7f78a7827ca35,1132840c5f9ac687111a5b7651523f2f
DAP-2330,,1.02,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500025&fileName=DAP2330-firmware-v102-rc017.bin&fileSize=57504.0;8609984.0;381535.0;8609984.0;480768.0;,2015-06-01 00:00:00,8609984,9ea7da6308830e571e1e056975f511407ab0e98f,73a9fd57247d8be45d46acbfe9a5a3ae
DAP-2660,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500356&fileName=DLINKAPMII2660.mib&fileSize=8982720.0;407798.0;502784.0;,2015-07-09 00:00:00,407798,085e7081de64a8ff83fa75d64dc811bcc0cfe6cc,0b01d7841ccf835d4531c8f0aa69ed40
DAP-2310,,2.06,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500202&fileName=DAP2310B-firmware-v206-rc029.bin&fileSize=57504.0;8806592.0;408442.0;489984.0;,2015-07-08 00:00:00,8806592,63a6a56b1a3137da90d98c649790e68f149161f6,a226611e5d16d0e0741c283c26079948
DAP-2330,,1.07,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600154&fileName=DAP2330-firmware-v107-rc028.bin&fileSize=57504.0;8802496.0;382264.0;496128.0;,2016-03-31 00:00:00,8802496,834c57fb5fcb6207afd51614e18e5a21cafd5733,c11a44ab0583bbd15686e9ccea677e72
DAP-2660,,1.06,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400863&fileName=DAP2660-firmware-v106-rc025.bin&fileSize=8732864.0;407798.0;498176.0;,2015-02-09 00:00:00,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,d41d8cd98f00b204e9800998ecf8427e
DAP-2660,,1.05,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400470&fileName=DLINKAPMII2660.mib&fileSize=407798.0;8229056.0;483840.0;,2014-10-07 00:00:00,407798,9ceee954c22638b00ebaf59c2b3397c19d6b063d,8a25dd5350c5fc08b2c91acbbe90a2ea
DAP-2660,,1.06,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400863&fileName=DLINKAPMII2660.mib&fileSize=8732864.0;407798.0;498176.0;,2015-02-09 00:00:00,407798,65e1a71bdf287373a6f4d0be29dfdf0a0d6f00d3,58e5ac3841749e14b53f0338f844bcab
DAP-2660,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600152&fileName=DLINKAPMII2660.mib&fileSize=53408.0;1.0297536E7;450313.0;595968.0;,2016-10-19 00:00:00,450313,13db95913b082385d2033a35fc19550bbaf2c64a,f792ffd791495212b90a51a460c33770
DAP-2660,,1.10,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500196&fileName=DLINKAPMII2660.mib&fileSize=8982720.0;407798.0;480768.0;,2015-06-12 00:00:00,450313,d71559f4305bce815fc1c2f8953cf77bc38de3e8,8c4d080c2fee9ff3b38939abd90bbf26
DAP-2695,,1.00,http://tsd.dlink.com.tw/temp/PMD/2082/DLINKAPMII2695.mib,2014-06-05 00:00:00,1161,2f31b82746e9f57d39323db4ed91e78a903b4dd4,d096f4e8b8da7be388d3e3904f42b2f8
DAP-2553,,1.30,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1300601&fileName=DAP2553-firmware-v130-rc055.bin&fileSize=493568.0;4739264.0;374608.0;,2014-06-05 00:00:00,4739264,cd8201d1297799c1c3af6a8107059331f320ee1e,934ba24297eac80805dcbfca5bd7aa2d
DAP-2695,,1.01,http://tsd.dlink.com.tw/temp/PMD/1674/DLINKAPMII2695.mib,2014-06-05 00:00:00,1161,2f31b82746e9f57d39323db4ed91e78a903b4dd4,d096f4e8b8da7be388d3e3904f42b2f8
DAP-2695,,1.10,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400418&fileName=DLINKAPMII2695.mib&fileSize=8310976.0;407638.0;485376.0;,2014-10-07 00:00:00,407638,8fc944b868990b3a00adb2ce961f459a9da467ac,7bb777403f76231fb7654e27e9d7eaf3
DAP-2695,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600129&fileName=DLINKAPMII2695.mib&fileSize=9056448.0;408367.0;450048.0;,2016-03-23 00:00:00,408367,4190b5a1a5acfea5a0279f1cd82532e9e570197c,957f99eb0f0b3edb678ff0eb5065de73
DAP-2695,,1.10,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400418&fileName=DAP-2695%20Firmware%20Release%20Note%20from%20v1.00%261.01%20to%20v1.10.doc&fileSize=8310976.0;407638.0;485376.0;,2014-10-07 00:00:00,485376,e56ae3e304d7bc742415f0cfabc677ef9a6a5659,37ccca635f550b36c663f979e014a927
DAP-2695,,1.11,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400865&fileName=DLINKAPMII2695.mib&fileSize=8810688.0;407638.0;491520.0;,2015-02-09 00:00:00,407638,85fdb0d99ca2a1f720f0203a4452e311526945c6,349107932f614a566904909885a01e10
DAP-2695,,1.20,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600268&fileName=DLINKAPMII2695.mib&fileSize=53408.0;1.041632E7;448826.0;598016.0;,2016-10-19 00:00:00,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,d41d8cd98f00b204e9800998ecf8427e
DAP-2695,,1.15,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500275&fileName=DLINKAPMII2695.mib&fileSize=9060544.0;408367.0;482816.0;,2015-06-12 00:00:00,408367,6f325292886f8bd50622ab3d2cd9d6ce565277ee,8bee83b46d3f1b40cbbd77c67367ff70
DAP-2330,,1.10,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600304&fileName=DAP2330-firmware-v110-rc034.bin&fileSize=53408.0;1.0285248E7;422698.0;572928.0;,2016-10-19 00:00:00,10285248,bed45a2f461df297f10a79be0693dd7bbfdee384,bb3303564d9c1aa4bd75add0ba0f5568
DAP-3320,,1.05,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600364&fileName=dap3320_v1.05_g8h9_langpack_zhcn.bin&fileSize=9531584.0;53408.0;423688.0;527360.0;,2016-10-19 00:00:00,53408,4793a53b1abd4b78622a90a68987c7b81b549edb,b5ec53fd7d351275c12c505e7c977618
DAP-3320,,1.05,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600364&fileName=DLINKAPMII3320.mib&fileSize=9531584.0;53408.0;423688.0;527360.0;,2016-10-19 00:00:00,423688,4c010725b358395418471b6c47b29236510a7061,bc0d552781f330d6713f8947d04b1e70
DAP-2360,,2.10,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600274&fileName=DAP2360b-firmware-v210-rc050.bin&fileSize=53408.0;1.0285248E7;423696.0;575488.0;,2016-10-19 00:00:00,10285248,a4a8bc4d91d1e71eabe8d2e45359c03a9c440d79,117cf5a1698615d14ff26e83434f9401
DAP-3520,,1.17,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600164&fileName=DLINKAPMII3520.mib&fileSize=4743360.0;374863.0;489472.0;,2016-04-20 00:00:00,374863,cba77c5ae239f65365c90a67fc2fa1a2d9846077,1abb279d4c5c15eb10a78ab623d0e3b4
DAP-3520,,1.17,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600164&fileName=DAP-3520%20Firmware%20Release%20Note%20from%20v1.15%261.16%20to%20v1.17.doc&fileSize=4743360.0;374863.0;489472.0;,2016-04-20 00:00:00,489472,29ce75177070fcef9c269c3c69f6487bf38488ce,46c8b78b37046b77540e26051106e98d
DAP-2660,,1.05,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400470&fileName=DAP2660-firmware-v105-rc016.bin&fileSize=407798.0;8229056.0;483840.0;,2014-10-07 00:00:00,8229056,0a13fbf39769cc30086419373c02eb7890145d02,e080e561c777f09d8d8fdf30d43b502d
DAP-3310,,2.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400121&fileName=DAP-3310_B1A_forRU_FW_v200-rc06.zip&fileSize=460065.0;6086742.0;,2014-06-05 00:00:00,6086742,dcf76c3687d981020a9e9c9e3d902ded5582f1f6,c196c0444fc94a29c4a55a1224c4265b
DAP-3690,,1.10,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400735&fileName=DLINKAPMII3690.mib&fileSize=7565504.0;391321.0;462875.0;,2014-12-30 00:00:00,391321,80dd8d11b967aaca1246b44ad1961dda12479433,26beca4579a7a13c6f368e00401a17fb
DAP-2695,,1.15,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500275&fileName=DAP2695-firmware-v115-rc050.bin&fileSize=9060544.0;408367.0;482816.0;,2015-06-12 00:00:00,9060544,81cd8342341104f989130147a1a9dadb867b5cb7,ad369481a57b0f98038a6a632296c93f
