model,rev,fw_ver,fw_url,fsize,fdate,sha1,md5
DCS-930L,A,1.14.02,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-930L/REVA/DCS-930L_REVA_FIRMWARE_1.14.02.ZIP,4098580,1445212800.0,43c6ce5ac1d629cda5692ad5c3e210375d1d14c2,dc44adbbb6491ffddb85beb756b702a3
DCS-930L,A,1.11B1,ftp://ftp2.dlink.com/PRODUCTS/DCS-930L/REVA/DCS-930L_FIRMWARE_1.11B1.ZIP,3960975,1414972800.0,472fe2ee3ae7fd0ca09f64b11ec2c2aee889b6fc,f67e1aca9277ff96be9349e94bb871a1
DCS-930L,A,1.12.03,ftp://ftp2.dlink.com/PRODUCTS/DCS-930L/REVA/DCS-930L_REVA_FIRMWARE_1.12.B3.ZIP,4162438,1426464000.0,0b5ac3a0e68cc694422e5406269aa827f4f0bd89,ef679110c5f4e6f36e7e0a1753a79ff6
DCS-930L,B,2.00B6,ftp://ftp2.dlink.com/PRODUCTS/DCS-930L/REVB/DCS-930L_REVB_FIRMWARE_2.00B6.ZIP,4129679,1414972800.0,3771bdb6e182c7923aeb985fdbb742c8c09dad41,d06dfae08615bab7a0de8f943fcdf5a3
DCS-930L,B,2.12.01,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-930L/REVB/DCS-930L_REVB_FIRMWARE_2.12.01.ZIP,4020975,1445212800.0,ec262fbdc14835016b8fc64574934b6ee78e23ec,e8997226620ee4272489f7f5ad7b772f
DCS-930L,B,2.01.03,ftp://ftp2.dlink.com/PRODUCTS/DCS-930L/REVB/DCS-930L_REVB_FIRMWARE_2.01.B3.ZIP,4076393,1426464000.0,3ed9ae6adecb86a51a59125be7910fe496f3dc91,b2c67e47075b8e985a3a646eeda39e27
DCS-931L,A,1.07.B01,ftp://ftp2.dlink.com/PRODUCTS/DCS-931L/REVA/DCS-931L_REVA_FIRMWARE_1.07.B1.ZIP,7729453,1425513600.0,9c86c1345229af27e0d5a1275ae822ffcd6baf6a,bf1d44685405cc85f99385624edbaab7
DCS-931L,A,1.12.B03,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-931L/REVA/DCS-931L_REVA_FIRMWARE_1.12.03.ZIP,7826374,1453766400.0,32f0aa3b045a4aaa10a0d513bd91a056633cd29f,d500c5229d48131ba141fe3b7efe39f7
DCS-931L,A,1.06.B6,ftp://ftp2.dlink.com/PRODUCTS/DCS-931L/REVA/DCS-931L_REVA_FIRMWARE_1.06.B6.ZIP,7689206,1425254400.0,9d3bdfda2f0ac3bd5339aef25957dfd8e49f902a,a43fa1d35fe91a4f176fe8dbfd302369
DCS-932L,B,2.13.10 BETA,ftp://FTP2.DLINK.COM/SECURITY_ADVISEMENTS/DCS-932L/REVB/DCS-932L_REVB_FIRMWARE_PATCH_2.13.10.ZIP,3922262,1472467260.0,fb2b07d742808fd273637387483db6b18bc71c80,121b96452417fcc4cc253b7fb2fc2ccf
DCS-932L,A,1.10.B3,ftp://ftp2.dlink.com/PRODUCTS/DCS-932L/REVA/DCS-932L_REVA_FIRMWARE_1.10.B3.ZIP,4265365,1426118400.0,0e43aab30adebaf502f461f971fc905bb431c990,6056420e35c66b3d3983a20ae74d6a12
DCS-932L,A,1.13.04,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-932L/REVA/DCS-932L_REVA_FIRMWARE_1.13.04.ZIP,4175833,1469016780.0,cc1dbb3ee1c686df9a9fe487e40d502507384fd9,a2eaaf4e18aa0152bf713e956ff5963e
DCS-932L,A,1.01,ftp://ftp2.dlink.com/PRODUCTS/DCS-932L/REVA/DCS-932L_FIRMWARE_1.01.ZIP,3707149,1414972800.0,991888ac00a754efd9f8241bb1e22eeaf96a6566,9c09cfeab5200befc26e8cd141fdf58c
DCS-932L,A,1.00,ftp://ftp2.dlink.com/PRODUCTS/DCS-932L/REVA/DCS-932L_FIRMWARE_1.00.ZIP,3633040,1414972800.0,fb44aa848c22ec371dd0860443f9b6132aa15674,d47b54561a4943f776d493047aef972a
DCS-932L,A,1.07B2,ftp://ftp2.dlink.com/PRODUCTS/DCS-932L/REVA/DCS-932L_FIRMWARE_1.07_B2.ZIP,3920738,1414972800.0,2fdbf5af06d93580c3bc37994ee708c9652f6f3f,10d7f3a8532b2b001ccd804c35e4825c
DCS-932L,A,1.12.02,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-932L/REVA/DCS-932L_REVA_FIRMWARE_1.12.02.ZIP,4132373,1447113600.0,4e930d6402afae95bf271d91fb9aacb3a308316a,9345db38637a98becb0cede620889b79
DCS-932L,A,1.08B2,ftp://ftp2.dlink.com/PRODUCTS/DCS-932L/REVA/DCS-932L_FIRMWARE_1.08_B2.ZIP,3924659,1414972800.0,37254dd07787dca0590f49a6c1892fcdd54e6452,80e9b07a0cbecf38574b1b1f81cc8032
DCS-932L,A,1.06B4,ftp://ftp2.dlink.com/PRODUCTS/DCS-932L/REVA/DCS-932L_FIRMWARE_1.06_B4.ZIP,3860127,1414972800.0,5123608063f20f712db6c835769ec470e7dd3ed4,54cfbf9d37d339b10d4c7f43a6b77f60
DCS-932L,A,1.09B1,ftp://ftp2.dlink.com/PRODUCTS/DCS-932L/REVA/DCS-932L_FIRMWARE_1.09B1.ZIP,3923050,1414972800.0,bb5fc85366418c85eb6a24aff34bba5f1ea0c58b,499364cce3b0e6cc675387d7aeb18308
DCS-932L,B,2.12.01,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-932L/REVB/DCS-932L_REVB_FIRMWARE_2.12.01.ZIP,4070592,1447113600.0,fa643508a24a0a6d9bacee072253072a89e1dbdf,468fe14a7eab0d4db4cfb11e028935fe
DCS-932L,B,2.01.B3,ftp://ftp2.dlink.com/PRODUCTS/DCS-932L/REVB/DCS-932L_REVB_FIRMWARE_2.01.B3.ZIP,4081997,1426118400.0,7856ac6e85ebc101fda49550595bf3ec34063554,5abaef74131e12bd94b7a98526023e54
DCS-932L,B,2.00B6,ftp://ftp2.dlink.com/PRODUCTS/DCS-932L/REVB/DCS-932L_REVB_FIRMWARE_2.00B6.ZIP,4089152,1414972800.0,bcb9157e848218fecc566f836e7a24c3d50ee788,3cc5a45241bebe212924b7b3a26ec433
DCS-933L,A,1.12.03,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-933L/REVA/DCS-933L_REVA_FIRMWARE_1.12.03.ZIP,7838275,1453939200.0,c3dfd301dd7ebb7b4ec42110fd30f677dc469efe,92a32f0ab7d623787f720685bfe0205b
DCS-933L,A,1.07.01,ftp://ftp2.dlink.com/PRODUCTS/DCS-933L/REVA/DCS-933L_REVA_FIRMWARE_1.07.B1.ZIP,7744955,1425513600.0,aa302d6108bd4f87eb4ffe85b903ce14140e48ed,09203ddaa7ab83e4ebf57867d47a6995
DCS-933L,A,1.13.05,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-933L/REVA/DCS-933L_REVA_FIRMWARE_1.13.05.ZIP,8034344,1476292200.0,c00c9b8d5b2dc6dac5dad8c6e73db7d2a7c0ab83,3b161d143cd5833f4bbe0397afe13cbf
DCS-934L,A,1.00.B2,ftp://ftp2.dlink.com/PRODUCTS/DCS-934L/REVA/DCS-934L_REVA_FIRMWARE_1.00.B2.ZIP,4066546,1422403200.0,b6aef77a89c031dd8bb4a3348b6eeb476a65eda9,8889496dc2e2b36a4d0578a6e765260c
DCS-934L,A,1.04.15,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-934L/REVA/DCS-934L_REVA_FIRMWARE_1.04.15.ZIP,4148396,1474879260.0,aef2e06d65da08dd5b0da4b08ea36a9fc704b334,f74f926d8f8526abb8772a5debe2e759
DCS-934L,A,1.01.03,ftp://ftp2.dlink.com/PRODUCTS/DCS-934L/REVA/DCS-934L_REVA_FIRMWARE_1.01.03.ZIP,4018091,1426464000.0,c3c5ed7868278b60270a7e84e244d98764e3e10e,af9d33ddf7ce4b2f2a864afc69fe7398
DCS-934L,A,1.03.01,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-934L/REVA/DCS-934L_REVA_FIRMWARE_1.03.01.ZIP,4055020,1456444800.0,79b1ae00dfa506afb9004ee31aa2f194fb9421d6,8312a060352816bf011dace9b77c1009
DCS-935L,A,1.09.02,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-935L/REVA/DCS-935L_REVA_FIRMWARE_1.09.02.ZIP,7826115,1471974720.0,ccb99f9187cffd9e809bfce9dc3e32cb097ab951,a3d75989bd42b26c841b069dd1a2c5ae
DCS-935L,A,1.08.06,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-935L/REVA/DCS-935L_REVA_FIRMWARE_1.08.06.ZIP,7857645,1461811320.0,874964ea1bc9f6c2605d8ab3176d7929ab2a22db,ccd76f78c97cae586854cb24f1036b46
DCS-935L,A,1.04.06,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-935L/REVA/DCS-935L_REVA_FIRMWARE_1.04.06.ZIP,7592963,1434326400.0,ef44afbff4ed92a26a407b8f509aed238ec9b86a,709a1eb96f4275aa90e93116a2a121b7
DCS-935L,A,1.06.B02,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-935L/REVA/DCS-935L_REVA_FIRMWARE_1.06.B02.ZIP,7595001,1438732800.0,b6150c02cf18c8bf4b47a9d82f0b5e7d41389108,ee110aaa3919757abea25db6e89bdfc6
DCS-936L,A,1.01.05,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-936L/REVA/DCS-936L_REVA_FIRMWARE_1.01.05.ZIP,14617453,1467028260.0,a6a29fcd74940b88722890e3733d3601b5c1025b,f87276e0f48a9ad551455d9dceae3552
DCS-936L,A,1.00.03,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-936L/REVA/DCS-936L_REVA_FIRMWARE_1.00.03.ZIP,14610980,1467028260.0,7015847385cc8ba90753f0000b415604efd55de0,410a261c556a5303fa31c7a158ca4bae
DCS-940L,A,1.0.34,ftp://ftp2.dlink.com/PRODUCTS/DCS-940L/REVA/DCS-940L_FIRMWARE_1.034.ZIP,5576602,1414972800.0,27246b79d10c227c370885bbfa2d21006ed40517,b27744951d03302fee9263e961a557c5
DCS-942L,A,1.01,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-942L/REVA/DCS-942L_FIRMWARE_1.01.ZIP,8966099,1414972800.0,b1bdabfb85adc8c28b10499ed15234dc9e4b03b8,d0eb574dc16a57d95acead40df34a6d2
DCS-942L,A,1.00,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-942L/REVA/DCS-942L_FIRMWARE_1.00.ZIP,8832380,1414972800.0,5db257cb4a5d414be5cf9ad7bd7eb96b093ae1f9,136a4d4cce8eaa1c8de4ce6d6f03b50a
DCS-942L,A,1.24,ftp://ftp2.dlink.com/PRODUCTS/DCS-942L/REVA/DCS-942L_REVA_FIRMWARE_1.24_4408.ZIP,12569069,1423612800.0,0f3536e6bfd729a2bef38dcd7bb1f5402b4fac0d,0a1942366b0c77f18feac0c131c94085
DCS-942L,A,1.20,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-942L/REVA/DCS-942L_FIRMWARE_1.20.ZIP,12675246,1422230400.0,60b198cb8600ca1206095aa802a5d14e555ccd70,5241bd09b51049a1b4b77f531c205fbb
DCS-942L,A,1.22.2825,ftp://ftp2.dlink.com/PRODUCTS/DCS-942L/REVA/DCS-942L_FIRMWARE_1.22.ZIP,12532900,1422230400.0,33fb2fb55f902ce00f976040818d2cfc07431265,a72186bcbd811b4fcf9021e91a7b389a
DCS-942L,A,1.27.5809,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-942L/REVA/DCS-942L_REVA_FIRMWARE_1.27.5809_WW.ZIP,13086189,1468609980.0,bebf7e0c56304ee8dbbd7a915ac7518ff4b44fee,d5b5206b86cfdf4375bd51c83ad0eb12
DCS-942L,A,1.25.4912,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-942L/REVA/DCS-942L_REVA_FIRMWARE_1.25.ZIP,12634258,1430352000.0,881d1e5845e94a76ac3609e5c9594ed592838ecb,4b3c0790fb066db249d8434621db7c7f
DCS-942L,B,2.11.04,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-942L/REVB/DCS-942L_REVB_FIRMWARE_2.11.04.ZIP,13150850,1475229000.0,5a54740e04efc91f840053867fb71427f373b923,e818f42d969b911c03ebab9646ddf916
DCS-942L,A,1.23,ftp://ftp2.dlink.com/PRODUCTS/DCS-942L/REVA/DCS-942L_FIRMWARE_1.23_3404.ZIP,12457098,1422230400.0,7daef98f657e266bcb06408d2f6c4b4a6a9d4e9b,f3f9b0c743477380385e90c6ee01e3dd
DCS-942L,B,2.00.4017,ftp://ftp2.dlink.com/PRODUCTS/DCS-942L/REVB/DCS-942L_REVB_FIRMWARE_2.00.4017.ZIP,12623376,1422230400.0,00627a5aa3013d67e08020292aad7cc364367aea,2a584c39a3d4567097fe21d954885294
DCS-950,A,1.07,ftp://ftp2.dlink.com/PRODUCTS/DCS-950/REVA/DCS-950_FIRMWARE_1.07.ZIP,3906667,1373500800.0,75102f0f8dfeaa63f318ff6d5963cc68534ff6d8,e19de79d69d71cf1017890e1250b7d4c
DCS-950,A,1.06,ftp://ftp2.dlink.com/PRODUCTS/DCS-950/REVA/DCS-950_FIRMWARE_1.06.ZIP,3785617,1373500800.0,7bafa0f99e3d38572c062905c73647c1ff15d8af,faf17e8540f0d1fe8213af265fec9fe2
DCS-950,A,1.02,ftp://ftp2.dlink.com/PRODUCTS/DCS-950/REVA/DCS-950_FIRMWARE_1.02.ZIP,3898872,1373500800.0,26c04b4df8fe5727188b24b3e60c6d9c56540e5a,accac25deaf3dfd5d158c496b2099215
DCS-950,A,1.08,ftp://ftp2.dlink.com/PRODUCTS/DCS-950/REVA/DCS-950_FIRMWARE_1.08.ZIP,3971579,1373500800.0,dfbc0ae09221310ed9cfb7603f6d96a714d395dc,fcdb8eadce8d104369a9b89c8fe202aa
DCS-950G,A,1.06,ftp://ftp2.dlink.com/PRODUCTS/DCS-950G/REVA/DCS-950G_FIRMWARE_1.06.ZIP,3793171,1373500800.0,45eb9132414e893a055594d027ef4d8f33c75f85,906e80ae91429ee60063d55e8d5415fd
DCS-950G,A,1.02,ftp://ftp2.dlink.com/PRODUCTS/DCS-950G/REVA/DCS-950G_FIRMWARE_1.02.ZIP,3895203,1373500800.0,7e12b1de17db9cbb9e85a0d013d8f0bd87cfa638,c5d967701820f7313555ced6aa2e98e7
DCS-950G,A,1.07,ftp://ftp2.dlink.com/PRODUCTS/DCS-950G/REVA/DCS-950G_FIRMWARE_1.07.ZIP,3899031,1373500800.0,50bd0920c10513e7e984409bf1cd76fb2f947ba8,871234b0d61d2e9fe594c570660f10b2
DCS-950G,A,1.08,ftp://ftp2.dlink.com/PRODUCTS/DCS-950G/REVA/DCS-950G_FIRMWARE_1.08.ZIP,3930947,1373500800.0,24a8bb442eb81c8c9bbecb3db060dad93f6be095,06b88539c1d5a85db2384cfcbb4de306
DCS-960L,A,1.03.B05,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-960L/REVA/DCS-960L_REVA_FIRMWARE_1.03.B05.ZIP,10224792,1461247260.0,decaf87f000d26037b9112a38738ad13dcc4f9bd,805eb3f2936696689a7a81aed441febe
DCS-G900,A,1.22,ftp://ftp2.dlink.com/PRODUCTS/DCS-G900/REVA/DCS-G900_FIRMWARE_1.22.ZIP,621684,1373500800.0,ae2ecf28658572bfba660ca5a2f991d8a490801c,695c6386a7151d5e71be95d23674a1fd
DGL-3420,A,1.02,ftp://ftp2.dlink.com/PRODUCTS/DGL-3420/REVA/DGL-3420_FIRMWARE_1.02.ZIP,472924,1373587200.0,f5f18c8bdf2ce5fa1b21bf43026a26ae05fd4732,f7ae3efb1319b7171726551767bdf518
DGL-3420,A,1.00,ftp://ftp2.dlink.com/PRODUCTS/DGL-3420/REVA/DGL-3420_FIRMWARE_1.00.ZIP,2317935,1373587200.0,5381c4527131aeb418a422e4ac13b7d08c215f45,0f9c1367ca170d8bd65e1cde0b4fccc1
DGL-3420,A,1.01,ftp://ftp2.dlink.com/PRODUCTS/DGL-3420/REVA/DGL-3420_FIRMWARE_1.01.ZIP,471460,1373587200.0,924ae632ac7761e8aca1c098c235eb35253f31d1,f1aad7043db9892b759200145e7c337f
DGL-4100,A,1.3,ftp://ftp2.dlink.com/PRODUCTS/DGL-4100/REVA/DGL-4100_FIRMWARE_1.3.ZIP,615134,1373500800.0,8b1ac837e56151f74eb612ec0461cb73efde4937,55da2d7abd617f33069ce4699b74a83b
DGL-4100,A,1.7,ftp://ftp2.dlink.com/PRODUCTS/DGL-4100/REVA/DGL-4100_FIRMWARE_1.7.ZIP,844538,1373500800.0,1ad099d49817d33e6d21e4b43ad9564370d6145d,4e2fe3119e1d570489f447015264d0c4
DGL-4100,A,1.5,ftp://ftp2.dlink.com/PRODUCTS/DGL-4100/REVA/DGL-4100_FIRMWARE_1.5.ZIP,768502,1373500800.0,05e9642bb86f92a6c2108f8b986c904b461f41fd,e81dccd62fce35f39d6fa6662583be54
DGL-4100,A,1.4,ftp://ftp2.dlink.com/PRODUCTS/DGL-4100/REVA/DGL-4100_FIRMWARE_1.4.ZIP,691748,1373500800.0,aff8a7c4d442ad41d426441d424453bf40cc820d,169b7ef964c28ff60df8d9f1b4cca58a
DGL-4100,A,1.2,ftp://ftp2.dlink.com/PRODUCTS/DGL-4100/REVA/DGL-4100_FIRMWARE_1.2.ZIP,580687,1373500800.0,f554d514dace095802195dfcc43cd5d010303133,a57d700cc9a4d1b64fdb5ddbbf5f5ef2
DGL-4100,A,1.6,ftp://ftp2.dlink.com/PRODUCTS/DGL-4100/REVA/DGL-4100_FIRMWARE_1.6.ZIP,784710,1373500800.0,9765d4b957f56f7d3f04b4f699ee35434c450dd7,aafe71704e3bd230eae4b8bd8a7c8094
DGL-4300,A,1.7,ftp://ftp2.dlink.com/PRODUCTS/DGL-4300/REVA/DGL-4300_FIRMWARE_1.7.ZIP,970149,1373500800.0,de21aa5f9096f5ed2c7d4cc5b61ab2bd764ab5f6,4f2fea0af65b293fb946114ffe6d3b32
DGL-4300,A,1.6,ftp://ftp2.dlink.com/PRODUCTS/DGL-4300/REVA/DGL-4300_FIRMWARE_1.6.ZIP,903750,1373500800.0,3190bfe5e6450922534f20961974a807f3784833,6634d3fd0d91b87cb008c85de1f0bf72
DGL-4300,A,1.5,ftp://ftp2.dlink.com/PRODUCTS/DGL-4300/REVA/DGL-4300_FIRMWARE_1.5.ZIP,886363,1373500800.0,5004487b6922776720dbfe79032081b1f5b13bc5,8d5b8516b2b2effe52c64584846c3ecd
DGL-4300,A,1.3,ftp://ftp2.dlink.com/PRODUCTS/DGL-4300/REVA/DGL-4300_FIRMWARE_1.3.ZIP,726772,1373500800.0,95dbd3c4ced00752132a78f2316b869c602a97c2,16720269c44e142c57700e4640553c5f
DGL-4300,A,1.2,ftp://ftp2.dlink.com/PRODUCTS/DGL-4300/REVA/DGL-4300_FIRMWARE_1.2.ZIP,680619,1373500800.0,a6559889ac219a382eba791ecb3b2545ad153302,d385f6785b5b34b114ed67263f2fdb86
DGL-4300,A,1.4,ftp://ftp2.dlink.com/PRODUCTS/DGL-4300/REVA/DGL-4300_FIRMWARE_1.4.ZIP,808060,1373500800.0,1e6b0ef9f5e3f7121485842604a2f117bd8ddfe0,84c4be7ad808a8ce9e6fa189865ae546
DGL-4300,A,1.9,ftp://ftp2.dlink.com/PRODUCTS/DGL-4300/REVA/DGL-4300_FIRMWARE_1.9.ZIP,1080492,1373500800.0,86c7b65e4c8355b8f5823b2617af05d0426b42af,94670456799c9e7f10cdaed7a410c899
DGL-4500,A,1.24.B01 BETA,ftp://FTP2.DLINK.COM/BETA_FIRMWARE/DGL-4500/DGL-4500_REVA_FIRMWARE_1.24.B01_BETA_WW.ZIP,1664604,1464964980.0,c1f25a084b7bae33a64f766a464e1c971f9fd08f,41adb7a10cfd3f52ba4b53655075a88b
DGL-4500,A,1.23NA,ftp://ftp2.dlink.com/PRODUCTS/DGL-4500/REVA/DGL-4500_FIRMWARE_1.23NA.ZIP,1610441,1381881600.0,388c01291a9e3289b73b40159a2a0b7637343008,b78d8d919f1d33e3d75f1a9b2bcd1bdc
DGL-4500,A,1.22NA,ftp://ftp2.dlink.com/PRODUCTS/DGL-4500/REVA/DGL-4500_FIRMWARE_1.22NA.ZIP,1606021,1381881600.0,f8124f583ea264aa5dbc55d18b4998901a4a61b5,ea3271db2af7a6016e212c70989694db
DGL-4500,A,1.21NA,ftp://ftp2.dlink.com/PRODUCTS/DGL-4500/REVA/DGL-4500_FIRMWARE_1.21NA.ZIP,1606722,1381881600.0,882a92f623dd79aba19659cf97a37cb500aad57d,96933f7cb3556c9e1a095bb1edaa6167
DGL-4500,A,1.20,ftp://ftp2.dlink.com/PRODUCTS/DGL-4500/REVA/DGL-4500_FIRMWARE_1.20.ZIP,1602644,1381881600.0,edeedd96eb9811e7b580a03cf1f740802d1b38f6,5426934e8f89dc0ed62e66b74fd01646
DGL-4500,A,1.13,ftp://ftp2.dlink.com/PRODUCTS/DGL-4500/REVA/DGL-4500_FIRMWARE_1.13.ZIP,1542936,1381881600.0,97240d67b0595e22ff58acabf91b545b1292330c,5e146a4905bb6be0fe57f11028b49408
DGL-4500,A,1.12,ftp://ftp2.dlink.com/PRODUCTS/DGL-4500/REVA/DGL-4500_FIRMWARE_1.12.ZIP,1480944,1381881600.0,4bb8b8e1aeade9012815464dc968059b99221bf4,1673538bcda03af2c8997a7b5de9c320
DGL-4500,A,1.02,ftp://ftp2.dlink.com/PRODUCTS/DGL-4500/REVA/DGL-4500_FIRMWARE_1.02.ZIP,1383141,1381881600.0,89464afcb9925ef57c9b7e5399e13cb61e79c902,ada1ac8ca5967c6edaf00172ef5dc553
DGL-4500,A,1.15,ftp://ftp2.dlink.com/PRODUCTS/DGL-4500/REVA/DGL-4500_FIRMWARE_1.15.ZIP,1555263,1381881600.0,e98d8ebf18e0b2f8cb95810d8d64cd6fb58e6618,ae9c1c5a532ac55f5f18d19d7e5ce962
DGL-5500,A,1.10,ftp://ftp2.dlink.com/PRODUCTS/DGL-5500/REVA/DGL-5500_REVA_FIRMWARE_1.10B04.ZIP,13938845,1415059200.0,7a0ab8f43fe92a8b42741146ac4df9b7d2d509cf,af1b84f822c12dfa5c7613ea52a52bf6
DGL-5500,A,1.01,ftp://ftp2.dlink.com/PRODUCTS/DGL-5500/REVA/DGL-5500_REVA_FIRMWARE_1.01.ZIP,14056085,1375401600.0,6991a4024df5fa8ca2ed242fd13197c9a709e9a9,fd137f29e2604f8250e59c43f192021a
DGL-5500,A,1.12B05,ftp://ftp2.dlink.com/PRODUCTS/DGL-5500/REVA/DGL-5500_REVA_FIRMWARE_1.12B05.ZIP,13788322,1415059200.0,e8f3baf5f97123c0b10b60a329c004d9b4af729f,9072d4505f1716bfc4a953c1e76d57a3
DGL-5500,A,1.13.B04,ftp://ftp2.dlink.com/PRODUCTS/DGL-5500/REVA/DGL-5500_REVA_FIRMWARE_1.13.B04.ZIP,13814655,1424908800.0,31b948a992c8fa4be49a46ff57de70e926303748,cc5a634c7a1c09eae16c2278a30b09fd
DGL-5500,A,1.11B03,ftp://FTP2.DLINK.COM/PRODUCTS/DGL-5500/REVA/DGL-5500_REVA_FIRMWARE_1.11B03.ZIP,14008015,1415059200.0,9316cc679287027a4ec66a3d8310151c57289aef,c639e7beee4b5adadb108b973fcc16a2
DHP-1320,A,1.01,ftp://FTP2.DLINK.COM/PRODUCTS/DHP-1320/REVA/DHP-1320_FIRMWARE_1.01.ZIP,4747167,1373500800.0,9fe26020b16814a5acbd1f6f501fc9dc9b54eab8,902a9117d41e3026479ffd082ff6301a
DHP-1565,A,1.01,ftp://FTP2.DLINK.COM/PRODUCTS/DHP-1565/REVA/DHP-1565_FIRMWARE_1.01.ZIP,9410339,1373500800.0,3a72be41121383269cf0813665d4a80004a3322e,a3fa5bd2dbd33f98c750931e365e3619
DHP-306AV,A,6.02,ftp://FTP2.DLINK.COM/PRODUCTS/DHP-306AV/REVA/DHP-306AV_FIRMWARE_6.02.ZIP,391095,1373500800.0,1927b6a6804530f372968f6b5ba6a97b674ef7c0,96d59e14c0f98e42be2799ebd01cc045
DHP-307AV,A,1.00,ftp://FTP2.DLINK.COM/PRODUCTS/DHP-307AV/REVA/DHP-307AV_FIRMWAREUPGRADE_UTILITY_WIN.ZIP,1683173,1373500800.0,4590001978363816b181f8d9d0d6b31384d8fbe2,4cb4a1f3a0b3987d4385b8f5c63cba1d
DHP-500AV,A,1.0.2,ftp://ftp2.dlink.com/PRODUCTS/DHP-500AV/REVA/DHP-500AV_REVA_FIRMWARE_1.0.2.ZIP,416535,1373500800.0,9c5e654e587f0ca396fb0847333ab2d57dcd2b30,e436f90f769aa4e6a1d50396417f381d
DHP-500AV,B,2.00,ftp://FTP2.DLINK.COM/PRODUCTS/DHP-500AV/REVB/DHP-500AV_REVB_FIRMWARE_2.00.ZIP,110548267,1373500800.0,d2a16ace716a6f8000c7748733b53b9a942b0d53,33415ab90fbbe2470e020d0057be9ad0
DHP-540,A,1.02,ftp://FTP2.DLINK.COM/PRODUCTS/DHP-540/REVA/DHP-540_FIRMWARE_1.02.ZIP,434687,1373500800.0,a27e99c51a6ab021cd15c8bfd761b15d7d2c0129,5c771021b91344f8601f7a110334c7f4
DHP-701AV,A,1.01.B01,ftp://FTP2.DLINK.COM/PRODUCTS/DHP-701AV/REVA/DHP-700AV_REVA_FIRMWARE_1.01.B01_NA.ZIP,391471,1442793600.0,038c3c1fdb109e6f346459581802a2f9a7f79058,7c99f2764c529837ebd513ddfe7a4353
DHP-P701AV,A,1.01.B02,ftp://FTP2.DLINK.COM/PRODUCTS/DHP-P701AV/DHP-P700AV_REVA_FIRMWARE_1.01.B02_EN.ZIP,405824,1476871620.0,6d6e59f50bbbad27081922f328050d8c3997adf1,b660b689792bd947e89279865189d44a
DHP-W306AV,A,1.0.1,ftp://FTP2.DLINK.COM/PRODUCTS/DHP-W306AV/REVA/DHP-W306AV_FIRMWARE_1.0.1.ZIP,3524553,1373500800.0,03be156cbbaebdf661745783f835f0e3915a79f9,a6ff539d568d1fb3a977451b0c08e3ab
DHP-W311AV,A,1.01,ftp://ftp2.dlink.com/PRODUCTS/DHP-W311AV/REVA/DHP-W311AV_FIRMWARE_1.01.ZIP,6374428,1384992000.0,94ceb69610e8daad82615a99b58f9e7f033f98d6,9a691dae073daf22b504770b04ca2b58
DHP-W311AV,A,1.03B01,ftp://ftp2.dlink.com/PRODUCTS/DHP-W311AV/REVA/DHP-W310AV_FIRMWARE_1.03B01.ZIP,6420061,1415059200.0,7f7be079d709e94a3ff0d842393b36ea5c6f5d40,becb2d1d84d527a4d2ae322db170f9fc
DHP-W311AV,A,1.04B01,ftp://ftp2.dlink.com/PRODUCTS/DHP-W311AV/REVA/DHP-W310AV_FIRMWARE_1.04B01.ZIP,6418976,1415059200.0,68a7bb96a39e329c64e5eb78358d711138e6a689,b744a6e6aceee66adb421687bb78e25a
DI-514,A,1.03,ftp://ftp2.dlink.com/PRODUCTS/DI-514/REVA/DI-514_FIRMWARE_1.03.ZIP,755512,1380758400.0,ebb37f890e66ef540fcb2b666c6db2c983380da3,adaef71fd66adeafb0df16575afdb8f8
DI-514,B,2.04,ftp://ftp2.dlink.com/PRODUCTS/DI-514/REVB/DI-514_REVB_FIRMWARE_2.04.ZIP,507522,1380758400.0,822004a4b700c38a172d24720261a562d483b9ca,2c1d7aaea377220a291ffe9c503fba2f
DI-524,A,1.23,ftp://FTP2.DLINK.COM/PRODUCTS/DI-524/REVA/DI-524_FIRMWARE_1.23.ZIP,609771,1373500800.0,3b8c7ba17132b500f1124c208e88413d0120bad2,af10c387760405b5cabc8c12854efc81
