model,fver,fname,furl,fdate,fsize,sha1,md5
A8,V5.07.54_EN,US_A8v1.0Br_V5.07.54_en_TD.zip,http://down.tendacn.com/uploadfile/201312/US_A8v1.0Br_V5.07.54_en_TD.zip,2013-12-20 08:30:18+00:00,1108161,2dc15641b1c17718feb147fcc34ca71357c8e046,7f13cdbbdef8d764768dc63baf760dd9
A302,V5.07.64_EN,US_A302V1BR_V5.07.64_en.zip,http://down.tendacn.com/uploadfile/201310/2013101/US_A302V1BR_V5.07.64_en.zip,2013-11-07 07:15:30+00:00,1058418,af7dc2b245b8ab78464f7864f0bbe5c445b75c53,811b805847787f97b38385a1a625957d
AH302,V5.07.65_EN,US_AH302V1BR_V5.07.65_EN.zip,http://down.tendacn.com/uploadfile/201311/US_AH302V1BR_V5.07.65_EN.zip,2013-11-19 07:22:14+00:00,1038212,216bbe9e108c4c782804141d7538199c61d0b04b,24600e3015f71d7227d086c0957c88a8
M3,V1.0.0.6_EN,M3 v1.0.0.6.rar,http://down.tendacn.com/uploadfile/M3/M3 v1.0.0.6.rar,2016-07-20 02:09:04+00:00,19399657,c8b92931b5ceb6c4e5fe5768e9390f1041e45bef,2fcbbc860ec4e15dfddb101ec93b350f
4G301,V1.01_EN,US_4G301V1.01EN.zip,http://down.tendacn.com/uploadfile/201312/US_4G301V1.01EN.zip,2013-12-20 08:30:02+00:00,2931793,1bb8e4d8408a85d2df1c527fb77e7b4251d513e5,b0cf894e3a1918f0ecc50c52eb344432
3G300M,V3.35.24_EN,US_3G300MRA_V3.35.24_EN.rar,http://down.tendacn.com/uploadfile/201312/US_3G300MRA_V3.35.24_EN.rar,2014-01-22 01:47:20+00:00,2486781,6035ae449a690ed5df03c8999bae4bea166517a9,ec472267a64f17146ca32038cd1711c2
3G150M,V3.35.24_EN,US_3G150MRA_V3.35.24_EN.rar,http://down.tendacn.com/uploadfile/201312/US_3G150MRA_V3.35.24_EN.rar,2014-01-22 02:05:58+00:00,2486781,d34374d46e0a3d142a9d73cb9dbe8c09464963e0,76c214c6c7fbc82f15df1e9fc81c2e0f
3G622R+,H2_V3.5.1h_EN,US_3G622R+RA_H2_V3.5.1h_MULTI_02.rar,http://down.tendacn.com/uploadfile/201312/US_3G622R+RA_H2_V3.5.1h_MULTI_02.rar,2014-01-22 02:17:18+00:00,2618067,29b7397d03a826e3bff6f1e23ca4be29b0237f1f,7343c35e7061521140bafa460577de95
N3,V5.07.17_EN(For,N3_V5.07.17_en_03_Russai.zip,http://down.tendacn.com/uploadfile/201310/2013101/N3_V5.07.17_en_03_Russai.zip,2013-10-24 01:49:14+00:00,886977,05bf704c0e9d53f26d48cd76033387a2ccdb8b0d,67d3a8b5a532c9f0e237fdf8a4f784f2
F300,V5.07.53_EN,US_F300V1.0BR_V5.07.53_en_TD.rar,http://down.tendacn.com/uploadfile/201401/F300/US_F300V1.0BR_V5.07.53_en_TD.rar,2016-03-11 03:25:37+00:00,1036384,5648662b5fe88113c1d6d84750f6ad345c6cf693,233cfcc9689c405fce574cb25b95151a
FH303,V5.07.58_EN,US_FH303V2.0_V5.07.58_en_TD.zip,http://down.tendacn.com/uploadfile/201310/2013101/US_FH303V2.0_V5.07.58_en_TD.zip,2013-10-30 03:10:54+00:00,1035489,ea58a8af59c7996d3bcc14f43e465c5e247d5612,39b22955a028bdb8c705fd3a2eb37a63
W311R+,V5.07.17_EN(For,W311R+_V5.07.17_en_03_Russai.zip,http://down.tendacn.com/uploadfile/201310/2013101/W311R+_V5.07.17_en_03_Russai.zip,2013-10-24 01:49:14+00:00,886977,05bf704c0e9d53f26d48cd76033387a2ccdb8b0d,67d3a8b5a532c9f0e237fdf8a4f784f2
A31,V5.07.54_EN,US_A31v1.0Br_V5.07.54_en_TD.zip,http://down.tendacn.com/uploadfile/201310/2013101/US_A31v1.0Br_V5.07.54_en_TD.zip,2013-10-30 05:41:48+00:00,1108163,ebfc6c14c3816b5338b160f7fe19188706edd62e,6ca30d27d7421b56c61a80d90c29e16b
3G150B,V3.33.30_EN,US_3G150BRA_V3.33.30_EN.rar,http://down.tendacn.com/uploadfile/201312/US_3G150BRA_V3.33.30_EN.rar,2014-01-22 02:03:48+00:00,2949442,3181f191481b5b3db0632c2b477459f2b42f716e,af779706e96c143a378cc517be70d9be
F303,V5.07.46_EN,US_F303v1.0Br_V5.07.46_en_tde.zip,http://down.tendacn.com/uploadfile/201310/US_F303v1.0Br_V5.07.46_en_tde.zip,2013-10-21 01:09:32+00:00,1028884,ea88de2f1d55e0c2e9c40b7f9876d0664ab2a9a5,a24e943080ba9a6d9dfafa07dd2fdc7e
W316R,V5.07.17_EN(For,w316r_V5.07.17_en_03_Russai.zip,http://down.tendacn.com/uploadfile/201310/2013101/w316r_V5.07.17_en_03_Russai.zip,2013-10-23 01:56:32+00:00,886977,8172e5ed67e8ef21e242971c3f0e81a2fa33596c,849eebec5b56a1191b647461498f9a33
N301,V5.07.49_EN,US_N301V1.0BR_V5.07.49_en_new.zip,http://down.tendacn.com/uploadfile/201310/US_N301V1.0BR_V5.07.49_en_new.zip,2013-10-21 01:09:40+00:00,941833,2af6e95fdd68efdfff3f83fcdb9d17e4b7f70445,8639bc08010e15904b4f5c889b42473f
4G300,V1.01_EN,US_4G300V1.01EN.zip,http://down.tendacn.com/uploadfile/201312/US_4G300V1.01EN.zip,2013-12-20 08:30:02+00:00,2931793,1bb8e4d8408a85d2df1c527fb77e7b4251d513e5,b0cf894e3a1918f0ecc50c52eb344432
AC500,V1.0.0.14_EN,US_AC500V1BR_V1.0.0.14_ en_TD.rar,http://down.tendacn.com/uploadfile/201401/AC500/US_AC500V1BR_V1.0.0.14_ en_TD.rar,2014-10-29 03:04:04+00:00,10457922,2edd738dd9f7de8425b0d5823b72348b8f432f6b,3a70d948dd60e64b9cd4c1a9083e558b
D303,V5.2.1.11_EN,US_D303BRV1.0_V5.2.1.11_en_td.rar,http://down.tendacn.com/uploadfile/201401/D303/US_D303BRV1.0_V5.2.1.11_en_td.rar,2014-08-26 06:31:30+00:00,8251712,5f23371f748b050e11c6e29360cb7741837f37ec,25b2fe1ac3aa3dc664b1db4e7255f38a
FH305,V5.07.58_EN,US_FH305V1BR_V5.07.58_EN.zip,http://down.tendacn.com/uploadfile/201310/US_FH305V1BR_V5.07.58_EN.zip,2013-10-17 01:21:58+00:00,1046302,afe47d78fed83c44aae19103e596eca9dbb2f0e9,ea84f4eef6b7684c4dca6e916a0fa706
D152,V2.2.1_EN,US_D152_BRV1_V2.2.1_en_td.rar,http://down.tendacn.com/uploadfile/201401/D152/US_D152_BRV1_V2.2.1_en_td.rar,2014-07-22 01:26:08+00:00,6159976,0820ca44aa9bb5ea270cf243e0b6f18ac424140f,d17db27d1bdffcaa4f37268b96fe6985
W308R,V5.07.51_EN,US_w308r_ V5.07.51_en_02.zip,http://down.tendacn.com/uploadfile/201309/US_w308r_ V5.07.51_en_02.zip,2013-09-27 05:48:20+00:00,913228,361332038a56df9795b4e85a2d63f1a9d7f43d8a,576f3aa5223a90bbc398c2d0cbcda4c6
N150,V5.07.49_EN,US_N150V1.0BR_V5.07.49_en_new.zip,http://down.tendacn.com/uploadfile/201310/US_N150V1.0BR_V5.07.49_en_new.zip,2013-10-17 01:22:12+00:00,941833,36e13379dc4450408d79e5d2af01ce96b92c8726,217109be3eca09537c5fe3271c0f8142
W316R,V5.07.46_EN,V5.07.46_en.zip,http://down.tendacn.com/uploadfile/201309/V5.07.46_en.zip,2013-09-27 04:00:36+00:00,878604,bac1a66c954419ae4f550b0955855ebc8b96ccfe,51a4fa6a71c48461b8349b584d63abac
W1801R,V2.0.0.1_EN,US_W1800RV2BR_W1800R_V2.0.0.1_EN.rar,http://down.tendacn.com/uploadfile/201401/W1801R/US_W1800RV2BR_W1800R_V2.0.0.1_EN.rar,2014-11-26 01:53:12+00:00,12648552,ea3b7f31e0d1d3cc300fd79297be950be05995b9,bca5255a842ccbcaa1c91c9e9ce47f8c
F1200,V1.2.0.8_EN,US_F1200V1.0BR_V1.2.0.8(8155)_EN_TD.rar,http://down.tendacn.com/uploadfile/201401/F1200/US_F1200V1.0BR_V1.2.0.8(8155)_EN_TD.rar,2014-04-17 09:46:12+00:00,7155294,5efa23752919d7f39b36f9c7899f5a974fb6adf9,156f381d6d1a1b45fd1f4c01c16e4365
W311R+,V5.07.47_EN,w311r+_V5.07.47_en.rar,http://down.tendacn.com/uploadfile/201306/w311r+_V5.07.47_en.rar,2013-07-05 07:24:48+00:00,913160,1d821e592030faec5e57e726bc8bdf6321eb21b3,c057123b547c0bcbdde5eff7601151b9
W311R,V5.07.46_EN,V5.07.46_en_1.zip,http://down.tendacn.com/uploadfile/201309/V5.07.46_en.zip,2013-09-27 04:00:36+00:00,878604,bac1a66c954419ae4f550b0955855ebc8b96ccfe,51a4fa6a71c48461b8349b584d63abac
W302R,V3.1.202a_EN(For,US_W302RRA_V3.1.202a_EN.rar,http://down.tendacn.com/uploadfile/201310/US_W302RRA_V3.1.202a_EN.rar,2013-10-24 00:41:10+00:00,2694965,9b0f05a8c11a35832192bdc2a9d3de5b57ee63ef,a1c42c27b538d8a45f85fa7a24310b53
F1201,V1.2.0.8_EN,US_F1201V1.0BR_V1.2.0.8(8155)_EN_TD.rar,http://down.tendacn.com/uploadfile/201401/F1201/US_F1201V1.0BR_V1.2.0.8(8155)_EN_TD.rar,2014-04-17 09:47:30+00:00,7155294,bb4ca82f1496ad7ed7cada0e7f05b8ca8cdec28f,6205608560c6e073dcd98b83085ce95f
D302,V2.2.1_EN,US_D302BRV1_V2.2.1_en_td.rar,http://down.tendacn.com/uploadfile/201401/D302/US_D302BRV1_V2.2.1_en_td.rar,2014-03-11 03:28:30+00:00,6159975,2bf4af10468a99b9f32960b7cc9b3a3b4d19e9d2,0a9613404dd76954ba2ee13173a8ecbb
D302,V2.2.1.1_EN(For,US_D302V1.0Br_V2.2.1.1_en_ARA.rar,http://down.tendacn.com/uploadfile/201401/D302/US_D302V1.0Br_V2.2.1.1_en_ARA.rar,2014-03-07 01:31:00+00:00,6160006,30ebd5688bcf054640b3cd89b00152950a1cc89b,5d456de3b9723b169489013948b70f55
N6,V2.0.4.3_EN,US_N6BRV1_N6_V2.0.4.3_EN.rar,http://down.tendacn.com/uploadfile/201401/N6/US_N6BRV1_N6_V2.0.4.3_EN.rar,2014-03-01 07:13:28+00:00,5144672,397c02e1c797f4c287cd54a4fd59c7114306afeb,972ec0352eee33c502718d4a0fd984ef
D152,V2.2.1.1_EN(For,US_D152V1.0Br_V2.2.1.1_en_ARA.rar,http://down.tendacn.com/uploadfile/201401/D152/US_D152V1.0Br_V2.2.1.1_en_ARA.rar,2014-03-07 01:30:48+00:00,6160006,0430ee2a8bb2e647488c66b2de090eb020d167bf,9dd0ac59b4260e057e75f8c1a9837dae
FH1201,V1.2.0.8_EN,US_FH1201V1.0BR_V1.2.0.8(8155)_EN_TD.rar,http://down.tendacn.com/uploadfile/201401/FH1201/US_FH1201V1.0BR_V1.2.0.8(8155)_EN_TD.rar,2014-04-17 09:51:58+00:00,7155295,48747d0a3914066a3069e702a808bcdb25f9757a,c595c9a9e2bc581320b0d8ba8d4d7d8e
F300,V5.07.46_EN,US_F300V1.0Br_V5.07.46_en_TD.rar,http://down.tendacn.com/uploadfile/201306/US_F300V1.0Br_V5.07.46_en_TD.rar,2013-06-05 09:26:48+00:00,1031243,63503c4d04b37e5bdd4501eebacbe6b27fe15396,45f9ec16b605224aee322841e6a2e52f
W308R,V5.07.46_EN,US_W308RV2.0Br_V5.07.46_EN.rar,http://down.tendacn.com/uploadfile/201305/US_W308RV2.0Br_V5.07.46_EN.rar,2013-06-03 09:23:58+00:00,1031241,1bb8cae062f50d844a331f3df490525a1c687789,da393eee85ef6b24b2a0f638725b997f
D151,V1.1.1.1_EN(For,US_D151V1.0Br_V1.1.1.1_en_ARA.rar,http://down.tendacn.com/uploadfile/201401/D151/US_D151V1.0Br_V1.1.1.1_en_ARA.rar,2014-03-07 01:48:06+00:00,6159965,f55b08771c636f0cc6c12646b5a70fd63eba00e6,141ac187e9e34e399439cbad96a53228
W302R,V3.1.202a_EN,US_W302RRA_V3.1.202a_EN_1.rar,http://down.tendacn.com/uploadfile/201310/US_W302RRA_V3.1.202a_EN.rar,2013-10-24 00:41:10+00:00,2694965,9b0f05a8c11a35832192bdc2a9d3de5b57ee63ef,a1c42c27b538d8a45f85fa7a24310b53
W3002R,V5.07.42_EN,US_W3002Rv1BR_V5.07.42_EN_new.rar,http://down.tendacn.com/uploadfile/201305/US_W3002Rv1BR_V5.07.42_EN_new.rar,2013-05-13 08:21:32+00:00,1027313,bb2ba4323a132695d8b7540498dc33999ad982a2,fbc121aaac9eb502a7993f69c96ea901
A5,V5.07.48_EN,A5V3.0-V5.07.48_en.rar,http://down.tendacn.com/uploadfile/201305/A5V3.0-V5.07.48_en.rar,2013-05-11 01:51:16+00:00,1073238,0a63ed6213b0518f70586decc22ca8acbbf59ba7,6a8bef49f17ee104dd75bc27c4d4e7b7
W300D(V6.0),V1.0.1.20_EN,W300Dv6-V1.0.1.20_EN.zip,http://down.tendacn.com/uploadfile/201312/W300Dv6-V1.0.1.20_EN.zip,2014-01-02 09:34:04+00:00,5371310,fd66a33b066ff5cec6eff7cbc3b8ed8370281068,eba7bdf0eb7560e49e793cd011975a65
3G622R+,V3.5.1h_EN,U_3G622RRA_H2_V3.5.1h_MULTI_02 .zip,http://down.tendacn.com/uploadfile/201309/U_3G622RRA_H2_V3.5.1h_MULTI_02 .zip,2013-09-27 06:13:24+00:00,2599317,806bf30669d43f1b76338ce4c41310865854a24c,663b12d84e0395368bac8108f0566913
A3,V5.07.12_EN,US_A3V1.0BR_V5.07.12_en_01_new.rar,http://down.tendacn.com/uploadfile/US_A3V1.0BR_V5.07.12_en_01_new.rar,2013-04-17 07:34:06+00:00,901218,43a4645e74124f79c29296191aaccd750e93e8fd,3116c5fcb1d3cecd8ae241b7a351b9d0
3G300M,V3.35.23_EN,3g300m_v3.35.23.rar,http://down.tendacn.com/uploadfile/201306/3g300m_v3.35.23.rar,2013-06-07 08:30:50+00:00,2467359,9a838b3f2727df1a454f091fafb9f49d77dd758e,609b00b5e8edc905bf40e59b71e0b7de
3G611R+,V3.5.1h_EN,U_3G611RRA_H2_V3.5.1h_MULTI_02.zip,http://down.tendacn.com/uploadfile/201309/U_3G611RRA_H2_V3.5.1h_MULTI_02.zip,2013-09-27 05:48:32+00:00,2599317,71d3ca1b294a2d3430aef7539110c8f9371f4354,d2a9704966fde4f4695b39b838de1370
F452,V1.0.0.3_EN,US_F452V1.0BR_V1.0.0.3_en(8097)_TD.rar,http://down.tendacn.com/uploadfile/201401/F452/US_F452V1.0BR_V1.0.0.3_en(8097)_TD.rar,2014-03-01 07:20:30+00:00,7761334,7f2725ea6d2bd1823b0c65dbc71c9a1a2acc7cea,d5215cd6c7acb0ef3c4645c875593202
N60,V2.0.4.3_EN,US_N60BRV1_N60_V2.0.4.3_EN.rar,http://down.tendacn.com/uploadfile/201401/N60/US_N60BRV1_N60_V2.0.4.3_EN.rar,2014-03-01 07:17:14+00:00,6758498,74c61213f9cadb5911b6c877ba18fbcd2147d10a,32b095fd64a89e44188ff35fe59e8909
D820R,V1.1.2_EN,US_D8X0RbrV7.0_EN_V1.1.2_TD.rar,http://down.tendacn.com/uploadfile/201304/US_D8X0RbrV7.0_EN_V1.1.2_TD.rar,2013-04-24 01:50:24+00:00,1943296,870e77727fde09351fa144fd8041904ef7aba62d,aa1a926bc53cc501111b31d9028ddf45
F456,V1.0.0.5_EN,US_F456V1Br_V1.0.0.5(7730)_en_TD.zip,http://down.tendacn.com/uploadfile/201312/US_F456V1Br_V1.0.0.5(7730)_en_TD.zip,2013-12-20 08:41:28+00:00,5925291,0f4c79244c6490375faaf3283b337fb6d19ac820,fc566a5c3597293c6cb1c35061d930ce
A30,V5.07.12_EN,US_A30V1.0BR_V5.07.12_en_01_new.rar,http://down.tendacn.com/uploadfile/US_A30V1.0BR_V5.07.12_en_01_new.rar,2013-04-09 02:12:04+00:00,901219,6769b34c97f3950b8507e8b308aea8fdef779d95,aed7db4dd866c0f6b9e7434e50ce5772
N80,V1.0.1.17_EN,US_N80_W568Rbr_V1.0.1.17(6610)_TDE_1.zip,http://down.tendacn.com/uploadfile/201311/US_N80_W568Rbr_V1.0.1.17(6610)_TDE.zip,2013-11-29 07:45:58+00:00,5804873,660629726bc9caa321ac9e6e626adc181673fcb9,e076bc3c5d647268ad764d615b97d23d
D810R(V7.0),V1.1.2_EN,US_D8X0RbrV7.0_EN_V1.1.2_TD_1.rar,http://down.tendacn.com/uploadfile/201304/US_D8X0RbrV7.0_EN_V1.1.2_TD.rar,2013-04-24 01:50:24+00:00,1943296,870e77727fde09351fa144fd8041904ef7aba62d,aa1a926bc53cc501111b31d9028ddf45
D840R,V1.1.2_EN,US_D8X0RbrV7.0_EN_V1.1.2_TD_2.rar,http://down.tendacn.com/uploadfile/201304/US_D8X0RbrV7.0_EN_V1.1.2_TD.rar,2013-04-24 01:50:24+00:00,1943296,870e77727fde09351fa144fd8041904ef7aba62d,aa1a926bc53cc501111b31d9028ddf45
3G186R,V1.19_EN,3G186R_V1.19_EN.zip,http://down.tendacn.com/uploadfile/201306/3G186R_V1.19_EN.zip,2013-07-03 02:57:42+00:00,2899667,c053deaa4ce684116eef449181c602fe3c583674,11745e4a803471feead583657dec3ff4
D301,V1.2.1.1_EN(For,US_D301V1.0Br_V1.2.1.1_en_ARA.rar,http://down.tendacn.com/uploadfile/201401/D301/US_D301V1.0Br_V1.2.1.1_en_ARA.rar,2014-03-07 01:46:44+00:00,7984548,73ab1c6d4f962c7aa75c313009e31b7d7ba86a91,10680c81d5e9362ee2f9e539cf4b1cff
D830R,V1.1.2_EN,US_D8X0RbrV7.0_EN_V1.1.2_TD_3.rar,http://down.tendacn.com/uploadfile/201304/US_D8X0RbrV7.0_EN_V1.1.2_TD.rar,2013-04-24 01:50:24+00:00,1943296,870e77727fde09351fa144fd8041904ef7aba62d,aa1a926bc53cc501111b31d9028ddf45
W568R,V1.0.1.17_EN,US_N80_W568Rbr_V1.0.1.17(6610)_TDE.zip,http://down.tendacn.com/uploadfile/201311/US_N80_W568Rbr_V1.0.1.17(6610)_TDE.zip,2013-11-29 07:45:58+00:00,5804873,660629726bc9caa321ac9e6e626adc181673fcb9,e076bc3c5d647268ad764d615b97d23d
D152,V2.2.0.5_EN,US_D152_D302BRV2_V2.2.0.5_EN_TD.zip,http://down.tendacn.com/uploadfile/201311/US_D152_D302BRV2_V2.2.0.5_EN_TD.zip,2013-11-15 06:13:20+00:00,6068178,91a7d879cb6ac3ac551e3b8644ffa8366feebb69,e33159a1685502296571db4727b529a8
P200,V1.0.0.1_EN,upgrade_30625.sorol_no_diag.MIIHPAVNANO_HPLD0_SC_AUTO_ENCRYP_KEY.BCM_CFG5_US.zip,http://down.tendacn.com/uploadfile/201212/upgrade_30625.sorol_no_diag.MIIHPAVNANO_HPLD0_SC_AUTO_ENCRYP_KEY.BCM_CFG5_US.zip,2012-12-06 02:12:22+00:00,341113,de71cbf55c7b016b006589d78563b76fbfa64ba8,47ddae2339136896c10e9c2f30ed1a4f
A30,V5.07.11_EN,A30_V5.07.11_en_01 11Dec12.rar,http://down.tendacn.com/uploadfile/201212/A30_V5.07.11_en_01 11Dec12.rar,2012-12-12 03:54:28+00:00,818148,204a41d0293c373d479118292a0d30ef80ce0774,8918800209b854102bc3f8b91933d65b
W150D(V3.0),V1.0.0.4(For,US_W150Dv3Br_1.0.0.4_AUS_en_AUS.rar,http://down.tendacn.com/uploadfile/201306/US_W150Dv3Br_1.0.0.4_AUS_en_AUS.rar,2013-06-06 02:00:40+00:00,4001410,9794b851a65a4b24b812e4c1178a4e32b7c81edd,f56958880fd2b0edeeecbe01f92a54b2
W316R,V5.07.42_EN,US_W316RBR_V5.07.42_en_02_tenda.rar,http://down.tendacn.com/uploadfile/201212/US_W316RBR_V5.07.42_en_02_tenda.rar,2012-12-14 11:48:36+00:00,905319,5497505d9e703e1b98f0a5c8a81e651358d2cc5d,6af1556678e8e7e3406115be6251a732
A3,V5.07.11_EN,A3_V5.07.11_en_01 11Dec12.rar,http://down.tendacn.com/uploadfile/201212/A3_V5.07.11_en_01 11Dec12.rar,2012-12-12 03:54:28+00:00,818147,6f6332e8f53287e0ce823e65d72b8526750132c6,f53c5723a56cdac6a4453707cdd86587
D302,V2.2.0.5_EN,US_D152_D302BRV2_V2.2.0.5_EN_TD_1.zip,http://down.tendacn.com/uploadfile/201311/US_D152_D302BRV2_V2.2.0.5_EN_TD.zip,2013-11-15 06:13:20+00:00,6068178,91a7d879cb6ac3ac551e3b8644ffa8366feebb69,e33159a1685502296571db4727b529a8
W308R,V5.07.42_EN,US_W308RBR_V5.07.42_en_tenda.rar,http://down.tendacn.com/uploadfile/201212/US_W308RBR_V5.07.42_en_tenda.rar,2012-12-14 11:48:36+00:00,1142884,fa78a4dbd822b35776ee2dd401111eb23da066d3,96dcd8f27afe5d55290bb92724d7dbb9
A6,V3.0.20_EN,A6_V3.0.20_en.rar,http://down.tendacn.com/uploadfile/201301/A6_V3.0.20_en.rar,2013-01-04 01:59:02+00:00,2284599,20e294fd5e3dbf7a878bab7e5b7fd41618e1f606,fa6a1b667a4f0541b8eefbdc561fb1f0
W316R,V5.19.10_EN,W316R_V5.19.10_en.zip,http://down.tendacn.com/uploadfile/201212/W316R_V5.19.10_en.zip,2012-11-30 08:22:42+00:00,803839,70300160a6c6d485ec0caa77ec964833d571ec37,e91bd2fd24a38f4831308bc46ed438e1
W311R+,V5.19.10_EN,W311R_V5.19.10_en.zip,http://down.tendacn.com/uploadfile/201212/W311R_V5.19.10_en.zip,2012-11-30 08:22:54+00:00,803839,1468782bd51aae06d9710e334ec4ae001a5adc42,af65e06c5c6a8ca64dc9fb82d411478c
W150D(V5.0),V1.1.0.13(For,US_W150DV5Br_FOR01-V1.1.0.13_en_FOR.rar,http://down.tendacn.com/uploadfile/201304/US_W150DV5Br_FOR01-V1.1.0.13_en_FOR.rar,2013-04-28 04:01:52+00:00,3801331,520b4e69076ed6f978b38550ad26c060f48b0781,d1e306a02403bbcceb30495bfd2d68ab
W300D(V3.0),V1.0.0.4(For,US_W300Dv3Br_1.0.0.4_AUS_en_AUS.rar,http://down.tendacn.com/uploadfile/201306/US_W300Dv3Br_1.0.0.4_AUS_en_AUS.rar,2013-06-06 02:00:26+00:00,4001410,cdb8f4ece4b6c5a0b156f91fe314b1d5e245dfa5,f4bab2a2884a70a6d7cbe4998a124939
3G622R+,V3.5.0e_EN,3G622R_H2_V3.5.0e.rar,http://down.tendacn.com/uploadfile/201303/3G622R_H2_V3.5.0e.rar,2013-03-19 04:06:56+00:00,2554732,b879672d4f7b80092ee66ac68c6782ed2160190a,4d8ebcc789d622aace58365449fc78d9
W311R,V5.19.10_EN,W311R_V5.19.10_en_1.zip,http://down.tendacn.com/uploadfile/201212/W311R_V5.19.10_en.zip,2012-11-30 08:22:54+00:00,803839,1468782bd51aae06d9710e334ec4ae001a5adc42,af65e06c5c6a8ca64dc9fb82d411478c
3G150M,V3.35.23_EN,3g150m_v3.35.23_SPI_EN.rar,http://down.tendacn.com/uploadfile/201302/3g150m_v3.35.23_SPI_EN.rar,2013-02-23 02:25:02+00:00,2467363,2b15c139c7750090d7367648cb9bac65f7e2e14e,9f4894cad646de6bdbe9b0d7d2da8cf4
W316R,V5.07.32_EN,US_W316RV3br_V5.07.32_en_01.zip,http://down.tendacn.com/uploadfile/201212/US_W316RV3br_V5.07.32_en_01.zip,2012-11-30 08:22:38+00:00,916113,09b11eca70727b3d39ce41b9e2d91dc56208fe4c,4fb31b100b752ced48d05ffb9ea5aa13
TEG1210P,V1.1_EN,US_TEG1210P_VI_EN_V1.1.zip,http://down.tendacn.com/uploadfile/201211/US_TEG1210P_VI_EN_V1.1.zip,2012-11-19 11:41:12+00:00,248593,a05e6c89d1d1cedda05fafd908bad3dfa0ed61ff,99647ff2db68df7fb698b4b7a3e2b3d4
A5,V5.07.37_EN,A5_v5.07.37_en.zip,http://down.tendacn.com/uploadfile/201212/A5_v5.07.37_en.zip,2012-11-30 08:21:34+00:00,943812,9048c9fc151f3983e06efa73a0e6ada2af3a7512,da0d5411262ee539fb5daafaf25b0de6
TEG3224P,V102R001_EN,TEG3224P.rar,http://down.tendacn.com/uploadfile/201401/TEG3224P/TEG3224P.rar,2014-06-17 08:30:56+00:00,13253577,9ee2c389a2538d5ebe851fd7723816d59d631d78,3e4e72c7a281e7fd94f150b05157498c
TEG1210P,V1.0_en,US_TEG1210P_IC_V1.0_en.zip,http://down.tendacn.com/uploadfile/201211/US_TEG1210P_IC_V1.0_en.zip,2012-11-19 11:41:10+00:00,248854,5086f12de6c03261afa49a16f5a3042e54555a9c,c7afe94b5b9d1233aba569af2355f8cf
W300D(V5.0),V1.1.0.13(For,US_W300DV5Br_FOR01-V1.1.0.13_en_FOR.rar,http://down.tendacn.com/uploadfile/201304/US_W300DV5Br_FOR01-V1.1.0.13_en_FOR.rar,2013-04-28 00:53:58+00:00,3801331,19fb6632c126e5559f7acadbd25dab40803c13a4,a3a51ace9fa0c436c15d96e901645f39
3G150S,V1.00.12_EN,3G150S_V1.00.12.rar,http://down.tendacn.com/uploadfile/201301/3G150S_V1.00.12.rar,2013-01-05 09:37:52+00:00,2790002,17de0ad9761c2cace3e7486df2d1cae483c50bf9,542ae3fb37fa8e16e80ad10f18b7fdec
W1500A,V1.0.1.22_EN,w1500a_kfw_V1.0.1.22_en_svn6227.zip,http://down.tendacn.com/uploadfile/201310/w1500a_kfw_V1.0.1.22_en_svn6227.zip,2013-10-07 09:59:28+00:00,4929899,2c2bfd9a841144f178556648d7174059bd636270,521bfd76d0d2a9caa6f585ae88369390
3G150B,V3.33.23_EN,3g150b_v3.33.23_SPI_EN.rar,http://down.tendacn.com/uploadfile/201302/3g150b_v3.33.23_SPI_EN.rar,2013-02-23 02:25:08+00:00,2906393,416589cbb2455fd280220726c2d7fa24a816c4b4,c5a0f929b224cb6d7df0cab1613a53fb
3G611R+,V3.5.0e_EN,3g611r_H2_V3.5.0e.rar,http://down.tendacn.com/uploadfile/201302/3g611r_H2_V3.5.0e.rar,2013-02-04 08:30:32+00:00,2554732,7e37e1caf33df75871f222fa82aa2587bf88c9f1,8437fbb9434b367d41aec0466cc3acc6
D151,V1.0.6_EN,US_D151V1_V1.0.6_EN_TD.zip,http://down.tendacn.com/uploadfile/201309/US_D151V1_V1.0.6_EN_TD.zip,2013-09-24 11:40:48+00:00,6079966,1b9c844e754032cec319867d49aaebb9ae067ce7,2a9a29f9692c70fdb9d2c37945ab4060
A30,V5.07.25_EN,US_A30v1BR_V5.07.25_EN.rar,http://down.tendacn.com/uploadfile/201211/US_A30v1BR_V5.07.25_EN.rar,2012-11-19 08:49:26+00:00,770142,3584bb57a7c4cb3d687ce82dd79363a9c8dd7a8c,35b0e54d38fefe05be8f9ff399a96fb9
TEI480T+,V1.0.5.8_EN,UTEI480T+ V3_EN_V1.0.5.8_en.rar,http://down.tendacn.com/uploadfile/201212/UTEI480T+ V3_EN_V1.0.5.8_en.rar,2012-12-12 03:54:08+00:00,2519330,1c3f168d5589e51363a87c0260e8fd4fde6cdb7b,f0f5d0fbe841413b348741cefb50f1e3
A30,V5.07.27_EN,US_A30v1Br_V5.07.27_en_en_TD.rar,http://down.tendacn.com/uploadfile/201211/US_A30v1Br_V5.07.27_en_en_TD.rar,2012-11-19 08:50:28+00:00,854388,026ce46e9ca8be8fc1ac7c967326756a57b6911b,fbb0385423660a411a7c0b41b8b875b6
