model,fver,fname,furl,fdate,fsize,sha1,md5
ipTIME A2004NS-R,9.90.8,a2004sr_kr_9_908.bin,http://download.iptime.co.kr/online_upgrade/a2004sr_kr_9_908.bin,2015-11-30 05:11:16+00:00,8028160,24a486ac99d9298ca89e9113b07c53c78e1440e5,83c51961190b4f1358d29ffdd72fce2a
ipTIME A2004ns,9.90.8,a2004ns_kr_9_908.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_908.bin,2015-11-30 05:11:21+00:00,8028160,d50877824ea6ab16918aa8328a65043e9b54dfa1,8eaecb36f5b52e9b5270b46308b6c82d
ipTIME A2004,9.90.8,a2004_kr_9_908.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_908.bin,2015-11-30 05:11:21+00:00,2994176,b577932586380a371647b85de12bb0187393b5ff,2a30032db003c640109bc7756f9e21f6
ipTIME A104r,9.90.8,a104r_kr_9_908.bin,http://download.iptime.co.kr/online_upgrade/a104r_kr_9_908.bin,2015-11-30 05:11:19+00:00,2666496,dd3f07d39e510f75a33d832f175040b1fd10f253,6e55f3c34c77f2c24debca0869d7def6
ipTIME A6004ns,9.90.4,a6004ns_kr_9_904.bin,http://download.iptime.co.kr/online_upgrade/a6004ns_kr_9_904.bin,2015-11-24 07:53:41+00:00,23552056,2c19109e3122112edb4de7b792982b5ca06f55cd,c88239075f1811321fa8e412b5fca034
ipTIME A5004ns,9.90.4,a5004ns_kr_9_904.bin,http://download.iptime.co.kr/online_upgrade/a5004ns_kr_9_904.bin,2015-11-24 07:53:43+00:00,23547960,6b5c4b578e0bb833690a130456e995d0e64829b0,f5e2d6e61b6cf617377e48a999ebe617
ipTIME A3004ns,9.90.4,a3004ns_kr_9_904.bin,http://download.iptime.co.kr/online_upgrade/a3004ns_kr_9_904.bin,2015-11-24 07:53:43+00:00,8040504,193554b70b4a84c4ddc0d327c2f6108dc3e39e25,9aa7a9e6ed8dfefeb144f3160149e674
ipTIME A3004,9.90.4,a3004_kr_9_904.bin,http://download.iptime.co.kr/online_upgrade/a3004_kr_9_904.bin,2015-11-24 07:53:43+00:00,5443640,e14ab956cab0e38d52ae47a45ca2cb128501f056,6aa1e2ed82a51826ac17b56dbe5f9510
ipTIME A3004ns Dual,9.90.4,a3004nd_kr_9_904.bin,http://download.iptime.co.kr/online_upgrade/a3004nd_kr_9_904.bin,2015-11-24 07:48:31+00:00,12853248,aad298f176f210fc71817c0a0c35cff64fb8bb97,3f37546e8981d62abf2451c86c2a6236
ipTIME A3004 Dual,9.90.4,a3004d_kr_9_904.bin,http://download.iptime.co.kr/online_upgrade/a3004d_kr_9_904.bin,2015-11-24 07:48:33+00:00,3194880,ae027948a1e1c15db48eaec3c162159b37ff0818,c1c8998d4e3a2ded3119b88273f72d52
ipTIME A6004ns,9.90.2,a6004ns_kr_9_902.bin,http://download.iptime.co.kr/online_upgrade/a6004ns_kr_9_902.bin,2015-11-17 01:15:55+00:00,23552056,19e46b71dd3a4d0d5c979a572a89886c2bc26751,a3c475d066f5ad1837d7b2645a6369ab
ipTIME A5004ns,9.90.2,a5004ns_kr_9_902.bin,http://download.iptime.co.kr/online_upgrade/a5004ns_kr_9_902.bin,2015-11-17 01:15:55+00:00,23543864,e8617b89309366181b1a442f5d49bc9d9ddb65b5,c560f4a82b88ced863e2c82a7616dfa5
ipTIME A3004ns,9.90.2,a3004ns_kr_9_902.bin,http://download.iptime.co.kr/online_upgrade/a3004ns_kr_9_902.bin,2015-11-17 01:15:56+00:00,8040504,1682ff78c07f074dfac1d71bdad0441e4ec7bd2d,658d475bddc0940eb2e949e370c393cd
ipTIME A3004,9.90.2,a3004_kr_9_902.bin,http://download.iptime.co.kr/online_upgrade/a3004_kr_9_902.bin,2015-11-17 01:15:56+00:00,5443640,050e612c44ee8f7e6692a54fce8b6bdedb2223bf,a91fc63beba013aeccfa318bd29a3b5b
ipTIME A2004R,9.86,a2004r_kr_9_86.bin,http://download.iptime.co.kr/online_upgrade/a2004r_kr_9_86.bin,2015-10-27 00:42:15+00:00,2957312,cafbc3702c928e4bcd12d123eef44f6857b0fdc4,e1102882aa2c3435d14d1096fa326d5e
ipTIME A2004NS-R,9.86,a2004sr_kr_9_86.bin,http://download.iptime.co.kr/online_upgrade/a2004sr_kr_9_86.bin,2015-10-27 00:42:13+00:00,8011776,15aaa100663075cc1be3a6fbbfc4b4e957da4982,54454e9904d6020beb95909e28886b12
ipTIME A6004ns,9.89,a6004ns_kr_9_89.bin,http://download.iptime.co.kr/online_upgrade/a6004ns_kr_9_89.bin,2015-10-19 05:04:58+00:00,22409272,267e76f925a4d26094a39d107c4c01ad1d3feb5e,081e2a7f9513fb98527cdb1825bacee6
ipTIME A5004ns,9.89,a5004ns_kr_9_89.bin,http://download.iptime.co.kr/online_upgrade/a5004ns_kr_9_89.bin,2015-10-19 05:04:59+00:00,22405176,7e30af8c5a612d9b2038ac3109bb35258f2c9ab2,292c941458ccc4a9041097b4a5daa212
ipTIME A3004ns,9.89,a3004ns_kr_9_89.bin,http://download.iptime.co.kr/online_upgrade/a3004ns_kr_9_89.bin,2015-10-19 05:05:03+00:00,8020024,98b003257109272aee4603b607c75a71a2f3fa13,9fb5fd84d31903f7307a2f21140236c1
ipTIME A3004,9.89,a3004_kr_9_89.bin,http://download.iptime.co.kr/online_upgrade/a3004_kr_9_89.bin,2015-10-19 05:05:05+00:00,5410872,13ad87bf1bd5907ba88ce42cbc9b3a24a2656d21,22f919ed2cbc39c2f4c4d230da8f5992
ipTIME N608,9.84,n608_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n608_kr_9_84.bin,2015-10-07 04:08:27+00:00,1880064,d12d623d7c8b95ee843fcafca515f23a20f1bbb9,f0cbb93b7b7bd563e4e680351356a8ea
ipTIME N8004,9.84,n8004_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n8004_kr_9_84.bin,2015-10-06 04:31:33+00:00,3215360,dd07cdae8e6e6cd1991ef5ad757ea2028b134ca1,543df69a5cd489f20509f97ca8812c1f
ipTIME N704V,9.84,n704v_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n704v_kr_9_84.bin,2015-10-06 04:31:31+00:00,1880064,4ff95882f7f184b4df0c565e950a26e0fb8cd395,64c1afc346b48889dbd7d2b6b80aae81
ipTIME N704S,9.84,n704s_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n704s_kr_9_84.bin,2015-10-06 04:31:31+00:00,1880064,f3391275150d0c8b4b0eae0ec8b6ed31afa4db70,3a4fb21f6b9b975a22be5dddb2a7e8d8
ipTIME N704M,9.84,n704m_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n704m_kr_9_84.bin,2015-10-06 04:31:31+00:00,1880064,efc3b4479ddb0d728dfd6de1837a8cefc6cf26c8,34bf231284622728cd217862e8fba1e4
ipTIME N704A,9.84,n704a_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n704a_kr_9_84.bin,2015-10-06 04:31:30+00:00,1880064,5baf9888d37cd4370b3d3769a794606552c5ff7d,f4caf455a9ec3d8fb8720813e8f92c59
ipTIME N704,9.84,n704_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n704_kr_9_84.bin,2015-10-06 04:31:30+00:00,1880064,7fb2e7687e2212297f8fe2e4f002b7f2d58dafaf,fd08790f276ca3dfe4369b6c875dcd0c
ipTIME N604M,9.84,n604m_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n604m_kr_9_84.bin,2015-10-06 04:31:30+00:00,1880064,e7c7eaf3054d9dcc523e052853f3caf10c86e5e2,0cc88500dffc4a5e5ab8c87838bdab6e
ipTIME N604i,9.84,n604i_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n604i_kr_9_84.bin,2015-10-06 04:31:31+00:00,1880064,9075e755be6d95e2b2b5d56612fa729d3a867956,016083da34b1f6ee08528b9a8be3acb0
ipTIME N604,9.84,n604_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n604_kr_9_84.bin,2015-10-06 04:31:29+00:00,1880064,0f4348c40f4b61464259d6bec33e6b2bb29a3458,06d91142c42390425bda8b6e70369adc
ipTIME N6004M,9.84,n6004m_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n6004m_kr_9_84.bin,2015-10-06 04:31:32+00:00,1896448,f444917190d1ebb5484b3184bd75e5b28fb5075b,3d569d22acf57d56c65c7ee6032e8748
ipTIME N6004,9.84,n6004_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n6004_kr_9_84.bin,2015-10-06 04:31:32+00:00,1896448,85107a3f77c96e38f4030d092b83a704fe21e977,a95912c1abb880a8039214ea2be96021
ipTIME N5004,9.84,n5004_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n5004_kr_9_84.bin,2015-10-06 04:31:32+00:00,1896448,b9f3ff7a9d46f76abb6fb88f4d6c2064c5b40e8d,28fd7965a7b935ed37687ccfdccd0585
ipTIME N2,9.84,n2_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n2_kr_9_84.bin,2015-10-06 04:31:29+00:00,1875968,bf61eb11c8c3f4859e6208c0eece220a8c564363,5b96515c0d83081e82b92cd9f76980f2
ipTIME N104M,9.84,n104m_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n104m_kr_9_84.bin,2015-10-06 04:31:29+00:00,1880064,5c345646f985658955892b8b5bf52dd8812b5c3d,18c0ec9d686630e00a6c73f4b5f15d16
ipTIME N104,9.84,n104_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n104_kr_9_84.bin,2015-10-06 04:31:29+00:00,1880064,60047820887ee68df4ed778bbee264e093b018c3,e07a933e20a8717192b65e4e97129734
ipTIME N504,9.84,n504_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n504_kr_9_84.bin,2015-10-06 04:31:29+00:00,1888256,bd6136da73fa577a4275613a62f9f1d74e2c441a,e1004b14ec8837a98e0627e09d0a742e
ipTIME N3004,9.84,n3004_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n3004_kr_9_84.bin,2015-10-06 04:31:32+00:00,1900544,cedac1b60545ec2f8999678a4b2386cea2984aaf,f3a6193e504ea112925159acf8871e56
ipTIME N804V,9.84,n804v_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n804v_kr_9_84.bin,2015-10-06 04:29:34+00:00,2408448,29f53d76049d8f7febc61977e010ff7fcf2aaefc,889b5df9cdbb62d5c62dbe28a3a790c9
ipTIME N804T,9.84,n804t_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n804t_kr_9_84.bin,2015-10-06 04:29:33+00:00,2408448,6494f85271e5cdc2552852a857aefbd5fd61d2d6,3c542ace7c3d9bc01219b06c78fe6853
ipTIME N804A,9.84,n804a_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n804a_kr_9_84.bin,2015-10-06 04:29:33+00:00,2408448,aac7f546147a2174c0455136ed05599408bc31dc,e234bc9d3bd2eb9ef838094cfc5e99ff
ipTIME N804,9.84,n804_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n804_kr_9_84.bin,2015-10-06 04:29:33+00:00,2408448,9457167e96a42e89dc229fb9d423c97ce32595b9,cf113e36b412a3b220c7c10aa0e5163d
ipTIME N904ns,9.84,n904ns_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n904ns_kr_9_84.bin,2015-10-06 04:30:03+00:00,8159288,866a5585d96add7da25ec8230c424e8c661575e6,0150b7c1fbcec61b65762eee5749d3f4
ipTIME N704ns,9.84,n704ns_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n704ns_kr_9_84.bin,2015-10-06 04:30:03+00:00,8151096,aaf6b8694f1d38c5e5a298fa9e03dcaa20f66564,75812be66b651b84a6c16f8cbd3c0e4c
ipTIME Smart,9.84,ipsmart_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/ipsmart_kr_9_84.bin,2015-10-06 04:29:49+00:00,3809336,5c9492e3e979a5f55853497a6ebbaee2b3e87e60,eba38f4d92a1aaa7b6464e29f304af6a
ipTIME N704V3,9.84,n704v3_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n704v3_kr_9_84.bin,2015-10-06 04:29:53+00:00,3809336,8f07d6271cc9c8d4dfa88f79beb497b188d1f47c,8ef52e246dde0d641ee065920d312c54
ipTIME N704BCM,9.84,n704bcm_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n704bcm_kr_9_84.bin,2015-10-06 04:29:52+00:00,3809336,e61018d7ca10562c556d928cea04373b4e9f46a7,9730fd7d044023ba62785ad45f5b1a7d
ipTIME N704-A3,9.84,n704a3_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n704a3_kr_9_84.bin,2015-10-06 04:29:51+00:00,3809336,3868cce5f4cffd76bf5be51823cb268cf0c569ad,f5cc202455263a38cf7d44f922e524bb
ipTIME N702BCM,9.84,n702bcm_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n702bcm_kr_9_84.bin,2015-10-06 04:29:51+00:00,3809336,558761b8529430d813cb09940a8031ee61549cf5,30dfcff5579720e83da585f1c01e1159
ipTIME N604S,9.84,n604s_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n604s_kr_9_84.bin,2015-10-06 04:29:50+00:00,3809336,e5c71405037dd042692ae3c6064c17352efd131d,054e3151c0fbafd382d436e8cb672d65
ipTIME N604A,9.84,n604a_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n604a_kr_9_84.bin,2015-10-06 04:29:50+00:00,3809336,99f7735dfdea35881d1e4d79b10f4108e9549f7f,ea63fa7cbfee930897747129242df165
ipTIME N104S-r1,9.84,n104sr1_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n104sr1_kr_9_84.bin,2015-10-06 04:29:50+00:00,3809336,7fc3e10c82359e25e42f1b9c94d0a02810a974d5,bd8b54ce86065d8cf056e71a3afc29c7
ipTIME EW302N,9.84,ew302_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/ew302_kr_9_84.bin,2015-10-06 04:29:49+00:00,3809336,8accd7ba0fad545321349ffc74e51ced6d5fd135,478f045df0929c17196d2a984450e6c1
ipTIME N604Vplus,9.84,n604v_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n604v_kr_9_84.bin,2015-10-06 04:29:44+00:00,2093056,970765d6dab39c2ebc8feff589318b5836d5092e,1c5b14e5ee117ef5d60f86544e21284f
ipTIME N604V,9.84,n604v_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n604v_kr_9_84.bin,2015-10-06 04:29:44+00:00,2093056,970765d6dab39c2ebc8feff589318b5836d5092e,1c5b14e5ee117ef5d60f86544e21284f
ipTIME N604Rplus,9.84,n604r_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n604r_kr_9_84.bin,2015-10-06 04:29:43+00:00,2076672,0175eb329abedd02e9ca1461245627ecadb8c977,b1595422c1fb5f090755aa1cb6102425
ipTIME N604R,9.84,n604r_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n604r_kr_9_84.bin,2015-10-06 04:29:43+00:00,2076672,0175eb329abedd02e9ca1461245627ecadb8c977,b1595422c1fb5f090755aa1cb6102425
ipTIME N604plus,9.84,n604p_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n604p_kr_9_84.bin,2015-10-06 04:29:43+00:00,2076672,836b1c0fd9528b607fea8cfdea04b341bc688f78,398401bb29b330df84f5de972dc869ef
ipTIME N5,9.84,n5_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n5_kr_9_84.bin,2015-10-06 04:29:43+00:00,2076672,04eb009bbc6eec14c0ccdca37665fe1e1d58ce8a,8059d524c2998288cb89cfe3f6525c13
ipTIME N2plus,9.84,n2p_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n2p_kr_9_84.bin,2015-10-06 04:29:43+00:00,2076672,7c5120fec489d7827d57b81b009c99ed3bdd120f,64519cb9a8f300823bcedb9ae06915e7
ipTIME N2Eplus,9.84,n2e_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n2e_kr_9_84.bin,2015-10-06 04:29:42+00:00,2076672,0d64ccf6905aa4f78e2912ff5f4711443b201b27,5ec49821afddb463ed4aa7f632378ed9
ipTIME N2E,9.84,n2e_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n2e_kr_9_84.bin,2015-10-06 04:29:42+00:00,2076672,0d64ccf6905aa4f78e2912ff5f4711443b201b27,5ec49821afddb463ed4aa7f632378ed9
ipTIME N1plus,9.84,n1p_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n1p_kr_9_84.bin,2015-10-06 04:29:42+00:00,2076672,330319cea7dd3d334244c4fbeab99bf25cac67b9,0746813039ddd4baa4dc4acd27b5e2df
ipTIME N1E,9.84,n1e_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n1e_kr_9_84.bin,2015-10-06 04:29:42+00:00,2076672,20b7fa4cba09ecebd8f0bdfccab377648446133b,ee950c484fb25f0154bd94226977f64d
ipTIME N104V,9.84,n104v_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n104v_kr_9_84.bin,2015-10-06 04:29:41+00:00,2093056,7ac31d8553e05dddcce55a6ef6a0bcde94008bfe,51114ca8e868c0e4469113a49ebcfbfc
ipTIME N104R,9.84,n104r_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n104r_kr_9_84.bin,2015-10-06 04:29:41+00:00,2076672,c2591a3c3e38346b82d0f5b46aef86939fb4455f,f0b244c474d134a7a285ad4f69f1e024
ipTIME N104Q,9.84,n104q_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n104q_kr_9_84.bin,2015-10-06 04:29:42+00:00,2076672,5574edc863a110e11952964ab981d7f6541c8a2a,f5904f84026d1091861e048de0962012
ipTIME N104plus,9.84,n104p_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n104p_kr_9_84.bin,2015-10-06 04:29:41+00:00,2076672,fb53828f554523ab45cf24a9a01842516ba42127,bff1d0236b5243df575ba801ed59d057
ipTIME N104K,9.84,n104k_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n104k_kr_9_84.bin,2015-10-06 04:29:41+00:00,2076672,9e325b9054123603742a7b8ef131d3785a2190d8,737b82667b441bb775c36198cdbc3ce8
ipTIME A2004NS-R,9.84,a2004sr_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a2004sr_kr_9_84.bin,2015-09-09 07:23:46+00:00,8011776,8f5ad4266dbb83de33f554255762a194e8a366d4,363aae9f61464b91aadeb3dee032ee1a
ipTIME N7004ns,9.84,n7004ns_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n7004ns_kr_9_84.bin,2015-10-01 06:24:41+00:00,7602176,968666d34911b8a29c9b50add1e993b1803f4c7a,8cd11646f4f68366f5d267d7d123e287
ipTIME N604Tplus,9.84,n604t_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n604t_kr_9_84.bin,2015-10-01 06:24:39+00:00,3051520,f988fa8c9e4f883a13309f8e58342d4fda603415,0895d80502a442690dc97d5851980997
ipTIME N604T,9.84,n604t_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n604t_kr_9_84.bin,2015-10-01 06:24:39+00:00,3051520,f988fa8c9e4f883a13309f8e58342d4fda603415,0895d80502a442690dc97d5851980997
ipTIME A104ns,9.84,a104ns_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a104ns_kr_9_84.bin,2015-10-01 06:24:40+00:00,8192000,297b381d057c6e4cad6ce37e4113c33bf0fcfc3a,d205e98dcb225b91312d0138e1f50fe9
ipTIME A104,9.84,a104_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a104_kr_9_84.bin,2015-10-01 06:24:39+00:00,3788800,72d3dc209e3dab25b44b1813f27b1ca8a869e12f,255fb4232d2ce8732be0eb4ed4da6be5
ipTIME N804T3,9.84,n804t3_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n804t3_kr_9_84.bin,2015-10-01 06:09:03+00:00,2486272,21c8cb33d9366f4616559fa3b70acb69257341e3,a1f1c67d786e36ac719f2d9c452fb930
ipTIME N804A3,9.84,n804a3_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n804a3_kr_9_84.bin,2015-10-01 06:09:02+00:00,2486272,4bf528c3df49fa84d4cd8b0393da547de9b8cb96,f5747bcc6e5821b1721ce8d61cb0c228
ipTIME N8004V,9.84,n8004v_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n8004v_kr_9_84.bin,2015-10-01 06:09:02+00:00,2519040,681391945ae1fb83ecdb03e1d396788269b7a2df,66a80126f649deb7005f2e07e3af9832
ipTIME N8004R,9.84,n8004r_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n8004r_kr_9_84.bin,2015-10-01 06:09:01+00:00,2519040,ad2b4e405a91d7e76f86e23335aed1ee407a2bcc,08c605ed04307e8cc58151b2d8ccd584
ipTIME N6004R,9.84,n6004r_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n6004r_kr_9_84.bin,2015-10-01 06:09:01+00:00,2449408,e5a24f9eef92e4b656e56cd73cb194023b0f1868,2aed193caae97ff70b9ebce2c666e4f7
ipTIME MobileAP1,9.84,mobap1_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/mobap1_kr_9_84.bin,2015-10-01 06:09:01+00:00,6496256,af46ff7b7c006273e895489d223f18bb9eae2b41,8319a385f9ba6fc5b717e3fd08a91ef2
ipTIME A604V,9.84,a604v_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a604v_kr_9_84.bin,2015-10-01 06:09:00+00:00,2695168,6d89d99bfb00dd37d663abad6673225cc343525b,e80bf6e904f4f24f3683ed2a116f0128
ipTIME A604,9.84,a604_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a604_kr_9_84.bin,2015-10-01 06:09:00+00:00,2695168,b326810e4e870fd18888d168d1347f5f97550da3,9ac4c9ec2ec48eddc48d6b84d862aad1
ipTIME A104r,9.84,a104r_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a104r_kr_9_84.bin,2015-10-01 06:09:00+00:00,2629632,df73620a760a3a92f85a3370a93f8cd55b006d57,2dc0094fb7ceefba0d069fee2407ae75
ipTIME N904V,9.84,n904v_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n904v_kr_9_84.bin,2015-09-23 10:07:32+00:00,2482176,47465a57a260296598a7930d957a0bea30da4d95,a0ca94dc2cdc0993b88a460fb39d8903
ipTIME N904plus,9.84,n904_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n904_kr_9_84.bin,2015-09-23 10:07:32+00:00,2482176,227a4ab7c39e90cca923dbfb1b19314398b462b3,9fa227c1be11404bd4994fb6ec36529e
ipTIME N904,9.84,n904_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/n904_kr_9_84.bin,2015-09-23 10:07:32+00:00,2482176,227a4ab7c39e90cca923dbfb1b19314398b462b3,9fa227c1be11404bd4994fb6ec36529e
ipTIME A1004V,9.86,a1004v_kr_9_86.bin,http://download.iptime.co.kr/online_upgrade/a1004v_kr_9_86.bin,2015-09-17 08:05:38+00:00,3764224,b77f310a671d1bc1845b948e98285a76039bc9d9,8e2df2b021351535b81e4bc752422a50
ipTIME A1004,9.86,a1004_kr_9_86.bin,http://download.iptime.co.kr/online_upgrade/a1004_kr_9_86.bin,2015-09-17 08:05:39+00:00,3764224,fe15d71bc5e9778c493c8eefa3ac23e449a48f52,feb6abb94ef335d6d98f7f98ea85a455
ipTIME A1004V,9.84,a1004v_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a1004v_kr_9_84.bin,2015-09-09 07:23:36+00:00,3764224,e2c0264a42d67d72738141d2f4ad3df82ee0dc29,200f2f6f9a0fd9fe6bb6c3d444a4ac73
ipTIME A1004,9.84,a1004_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a1004_kr_9_84.bin,2015-09-09 07:23:36+00:00,3764224,c86c46f04759960e16a9d1d0112965f64360ddc0,97f204a124654e2ca010ef171ae54441
ipTIME A2008,9.84,a2008_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a2008_kr_9_84.bin,2015-09-09 07:23:46+00:00,2957312,e592cc609f7fd8d5562df9197158a40c46df59d6,65195c55aaae687c07bbbf86f2529d4e
ipTIME A2004plus,9.84,a2004_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_84.bin,2015-09-09 07:23:44+00:00,2957312,9624211cd7bbb2488067de18a69cb786360a758d,c840c6083ffa838096eaa7cc7633b4c8
ipTIME A2004NSplus,9.84,a2004ns_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_84.bin,2015-09-09 07:23:45+00:00,8011776,4851151431cb28c1beefdfe1585830a7af91bbcd,bd75543ec457f92e5e78bdc5672685ef
ipTIME A2004ns,9.84,a2004ns_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_84.bin,2015-09-09 07:23:45+00:00,8011776,4851151431cb28c1beefdfe1585830a7af91bbcd,bd75543ec457f92e5e78bdc5672685ef
ipTIME A2004,9.84,a2004_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_84.bin,2015-09-09 07:23:44+00:00,2957312,9624211cd7bbb2488067de18a69cb786360a758d,c840c6083ffa838096eaa7cc7633b4c8
ipTIME A6004ns,9.84,a6004ns_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a6004ns_kr_9_84.bin,2015-09-09 07:23:24+00:00,22372408,7bbaa99ca7201a4775224ec8876120009bd86beb,d8740f3b7f0676935a92e6594b063528
ipTIME A5004ns,9.84,a5004ns_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a5004ns_kr_9_84.bin,2015-09-09 07:23:20+00:00,22368312,9929ef0d0cbc991184d2e5227e32937071a283b5,fbce44ebcfe1a9ce50ae02e644f4a376
ipTIME A3004ns,9.84,a3004ns_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a3004ns_kr_9_84.bin,2015-09-09 07:23:15+00:00,7983160,22b57f135bbef62eb5ac7c94315f9a9e65785002,2bbc1dc253779b52023b5d1c6a913a2b
ipTIME A3004,9.84,a3004_kr_9_84.bin,http://download.iptime.co.kr/online_upgrade/a3004_kr_9_84.bin,2015-09-09 07:23:13+00:00,5750840,3e2961d43e2cd9db6ecada5ce181224329e934c4,743637f7784497326a19fc67e55d89d6
ipTIME A5004ns,9.82,a5004ns_kr_9_82.bin,http://download.iptime.co.kr/online_upgrade/a5004ns_kr_9_82.bin,2015-08-26 05:04:46+00:00,22351928,615a02daa9c161ea2cc94aa7316f80b12a384b2c,107945bc92171eb1c57e31d6fbe2f379
ipTIME A3004ns,9.82,a3004ns_kr_9_82.bin,http://download.iptime.co.kr/online_upgrade/a3004ns_kr_9_82.bin,2015-08-26 05:04:42+00:00,7966776,28cc4a23d76363dd9def2a5db63cdbbc5298ed43,88101c41db7cc14363336ee60939df59
ipTIME A3004,9.82,a3004_kr_9_82.bin,http://download.iptime.co.kr/online_upgrade/a3004_kr_9_82.bin,2015-08-26 05:04:40+00:00,5738552,8078109c5237ea342aeada482f031ed6aa0f8544,af385adf0b4bfda5a99325dc1eae5323
ipTIME N904V,9.80,n904v_kr_9_80.bin,http://download.iptime.co.kr/online_upgrade/n904v_kr_9_80.bin,2015-08-25 05:39:10+00:00,2482176,88c474702849c54387ea643b2cc31a0c2908166e,6a8368b869dafefdb49a1d497c3f56a7
