model,rev,fw_ver,fw_url,date,fsize,sha1,md5
D,DGS-1224T,4.21.01,ftp://ftp.dlink.ca/PRODUCTS/DGS-1224T/DGS-1224T_REVD_FIRMWARE_4.21.01.ZIP,2013-05-01 00:00:00,,531d65ffb93380ef21cac3f605b4da9537d7e501,09da6b88a9b855415404d1b876c13034
A,DGS-1224TP,1.01.03,ftp://ftp.dlink.ca/PRODUCTS/DGS-1224TP/DGS-1224TP_REVA_FIRMWARE_1.01.03.HEX,2013-05-01 00:00:00,,117340adce6edfdfbef879dfee1422b7a63b6e75,fb9a0cbd49c22c5ebdd94694438102db
D,DGS-1216T,4.21.01,ftp://ftp.dlink.ca/PRODUCTS/DGS-1216T/DGS-1216T_REVD_FIRMWARE_4.21.01.ZIP,2013-05-01 00:00:00,,725e116f4cab949df9cd68aa435364c2fd20f611,330f8326e9bd6c8dc460c1f1a39baaca
D,DGS-1216T,4.21.02,ftp://ftp.dlink.ca/PRODUCTS/DGS-1216T/DGS-1216T_REVD_FIRMWARE_4.21.02.ZIP,2013-05-01 00:00:00,,476b7fdb89417eda2da6f9889f1620ca73b26d51,d9a1aeab4a07aa7b15c709a12c7bcb78
B,DGS-1248T,3.11.02,ftp://ftp.dlink.ca/PRODUCTS/DGS-1248T/DGS-1248T_REVB_FIRMWARE_3.11.02.HEX,2013-05-01 00:00:00,,b352e1d86d5baa42d31084b2f82915c8db5e9db0,58f22e7fe325aefb2c0b2eeaf901b7a3
D,DGS-1224T,4.21.02,ftp://ftp.dlink.ca/PRODUCTS/DGS-1224T/DGS-1224T_REVD_FIRMWARE_4.21.02.ZIP,2013-05-01 00:00:00,,87ab05ee986e10198fe6b6ce7989aba39c7fbd49,9879dfedc423e64278ad36664cbf2653
A,DGS-1500-20,2.51.005,ftp://ftp.dlink.ca/PRODUCTS/DGS-1500-20/DGS-1500-20_FIRMWARE_2.51.005.ZIP,2014-11-17 00:00:00,,45c9a6e34e3c8d383528b590389050da421f43dc,6976e6bd8af266ffccc5500c4885639c
A,DGS-1500-28,2.51.005,ftp://ftp.dlink.ca/PRODUCTS/DGS-1500-28/DGS-1500-28_FIRMWARE_2.51.005.ZIP,2014-11-17 00:00:00,,cbe1daacf6e376ac5559e0f785221a44342b2a36,3ac00f46e2b377fca4f86038f4b5b127
A,DGS-1500-28P,2.51.005,ftp://ftp.dlink.ca/PRODUCTS/DGS-1500-28P/DGS-1500-28P_FIRMWARE_2.51.005.ZIP,2014-11-17 00:00:00,,7acfd3402f2441e6dca2d13f512a5050f69993d2,825a505ff0e33c72d408e5d8b6a95e4c
A,DGS-1500-52,2.51.005,ftp://ftp.dlink.ca/PRODUCTS/DGS-1500-52/DGS-1500-52_FIRMWARE_2.51.005.ZIP,2014-11-17 00:00:00,,3b446fab17e518b6cf1f1965c6d45c864ec7557f,7c5ea2e82d5e06f9cadf908aee23ea8b
A,DGS-1510-20,1.30.007,ftp://ftp.dlink.ca/PRODUCTS/DGS-1510-20/DGS-1510-SERIES_REVA_FIRMWARE_1.30.007_WW.ZIP,2016-01-28 00:00:00,,224e68621f2f14255d8db21009be7d0c898049d7,13c8903327d98aebabfab0f13eac3dfb
A,DGS-1510-28,1.30.007,ftp://ftp.dlink.ca/PRODUCTS/DGS-1500-28/DGS-1510-SERIES_REVA_FIRMWARE_1.30.007_WW.ZIP,2016-01-28 00:00:00,,224e68621f2f14255d8db21009be7d0c898049d7,13c8903327d98aebabfab0f13eac3dfb
A,DGS-1510-28P,1.30.007,ftp://ftp.dlink.ca/PRODUCTS/DGS-1500-28P/DGS-1510-SERIES_REVA_FIRMWARE_1.30.007_WW.ZIP,2016-01-28 00:00:00,,224e68621f2f14255d8db21009be7d0c898049d7,13c8903327d98aebabfab0f13eac3dfb
A,DGS-1510-28X,1.30.007,ftp://ftp.dlink.ca/PRODUCTS/DGS-1510-28X/DGS-1510-SERIES_REVA_FIRMWARE_1.30.007_WW.ZIP,2016-01-28 00:00:00,,224e68621f2f14255d8db21009be7d0c898049d7,13c8903327d98aebabfab0f13eac3dfb
A,DGS-1510-28XMP,1.30.007,ftp://ftp.dlink.ca/PRODUCTS/DGS-1510-28XMP/DGS-1510-SERIES_REVA_FIRMWARE_1.30.007_WW.ZIP,2016-01-28 00:00:00,,224e68621f2f14255d8db21009be7d0c898049d7,13c8903327d98aebabfab0f13eac3dfb
A,DGS-1510-52,1.30.007,ftp://ftp.dlink.ca/PRODUCTS/DGS-1500-52/DGS-1510-SERIES_REVA_FIRMWARE_1.30.007_WW.ZIP,2016-01-28 00:00:00,,224e68621f2f14255d8db21009be7d0c898049d7,13c8903327d98aebabfab0f13eac3dfb
A,DGS-1510-52X,1.30.007,ftp://ftp.dlink.ca/PRODUCTS/DGS-1510-52X/DGS-1510-SERIES_REVA_FIRMWARE_1.30.007_WW.ZIP,2016-01-28 00:00:00,,224e68621f2f14255d8db21009be7d0c898049d7,13c8903327d98aebabfab0f13eac3dfb
ALL,DGS-3024,4.01B01,ftp://ftp.dlink.ca/PRODUCTS/DGS-3024/DGS-3024_FIRMWARE_4.01B01.HAD,2013-05-01 00:00:00,,e40025171635097a89f58a88bbd9c52ee3444d49,52f78afe866f49906123b91dcab743f2
ALL,DGS-3048,1.00.24,ftp://ftp.dlink.ca/PRODUCTS/DGS-3048/DGS-3048_FIRMWARE_1.00.24.ROS,2013-05-01 00:00:00,,4cb64328732d1e631f514e75e9eb20ff9435a61d,edeb9428b417e142d545007e9d4b1233
ALL,DGS-3100-24,3.60.28,ftp://ftp.dlink.ca/PRODUCTS/DGS-3100-24/DGS-3100-24_FIRMWARE_3.60.28.ZIP,2013-05-01 00:00:00,,2e98ff30b977e894d07d2adb3e02f52c6e1dfe1b,72a1116b630800b53252e9453b82bab2
ALL,DGS-3100-24P,3.60.28,ftp://ftp.dlink.ca/PRODUCTS/DGS-3100-24P/DGS-3100-24P_FIRMWARE_3.60.28.ZIP,2013-05-01 00:00:00,,2e98ff30b977e894d07d2adb3e02f52c6e1dfe1b,72a1116b630800b53252e9453b82bab2
ALL,DGS-3100-48,3.60.28,ftp://ftp.dlink.ca/PRODUCTS/DGS-3100-48/DGS-3100-48_FIRMWARE_3.60.28.ZIP,2013-05-01 00:00:00,,2e98ff30b977e894d07d2adb3e02f52c6e1dfe1b,72a1116b630800b53252e9453b82bab2
ALL,DGS-3100-48P,3.60.28,ftp://ftp.dlink.ca/PRODUCTS/DGS-3100-48P/DGS-3100-48P_FIRMWARE_3.60.28.ZIP,2013-05-01 00:00:00,,2e98ff30b977e894d07d2adb3e02f52c6e1dfe1b,72a1116b630800b53252e9453b82bab2
A,DGS-3120-24PC,3.10.012,ftp://ftp.dlink.ca/PRODUCTS/DGS-3120-24PC/DGS-3120-24PC_REVA_FIRMWARE_3.10.012.ZIP,2013-08-20 00:00:00,,a1c10cf2702ff01b4266207562ae9eda48b9e3b0,2ae0e04360da5661670a8ffaeb6086e4
B,DGS-3120-24PC,3.10.512,ftp://ftp.dlink.ca/PRODUCTS/DGS-3120-24PC/DGS-3120-24PC_REVB_FIRMWARE_3.10.512.ZIP,2014-02-01 00:00:00,,450284286e577c7e39df3716308f715a790473db,c5f3f8425b045c05263f53a35becab30
B,DGS-3120-24PC,4.00.015,ftp://ftp.dlink.ca/PRODUCTS/DGS-3120-24PC/DGS-3120_SERIES_REVB_FIRMWARE_4.00.015.ZIP,2014-10-27 00:00:00,,65db8c5bf91f76c031d7ee5bbd30634853c594b7,7b0e02c1fd973aba0fa2df8a35f686de
A,DGS-3120-24TC,3.10.012,ftp://ftp.dlink.ca/PRODUCTS/DGS-3120-24TC/DGS-3120-24TC_REVA_FIRMWARE_3.10.012.ZIP,2014-03-28 00:00:00,,a1c10cf2702ff01b4266207562ae9eda48b9e3b0,2ae0e04360da5661670a8ffaeb6086e4
B,DGS-3120-24TC,3.10.512,ftp://ftp.dlink.ca/PRODUCTS/DGS-3120-24TC/DGS-3120-24TC_REVB_FIRMWARE_3.10.512.ZIP,2014-02-01 00:00:00,,450284286e577c7e39df3716308f715a790473db,c5f3f8425b045c05263f53a35becab30
B,DGS-3120-24TC,4.00.015,ftp://ftp.dlink.ca/PRODUCTS/DGS-3120-24TC/DGS-3120_SERIES_REVB_FIRMWARE_4.00.015.ZIP,2014-10-27 00:00:00,,65db8c5bf91f76c031d7ee5bbd30634853c594b7,7b0e02c1fd973aba0fa2df8a35f686de
A,DGS-3120-48PC,3.10.012,ftp://ftp.dlink.ca/PRODUCTS/DGS-3120-48PC/DGS-3120-48PC_REVA_FIRMWARE_3.10.012.ZIP,2014-03-28 00:00:00,,a1c10cf2702ff01b4266207562ae9eda48b9e3b0,2ae0e04360da5661670a8ffaeb6086e4
B,DGS-3120-48PC,3.10.512,ftp://ftp.dlink.ca/PRODUCTS/DGS-3120-48PC/DGS-3120-48PC_REVB_FIRMWARE_3.10.512.ZIP,2014-02-01 00:00:00,,450284286e577c7e39df3716308f715a790473db,c5f3f8425b045c05263f53a35becab30
B,DGS-3120-48PC,4.00.015,ftp://ftp.dlink.ca/PRODUCTS/DGS-3120-48PC/DGS-3120_SERIES_REVB_FIRMWARE_4.00.015.ZIP,2014-10-27 00:00:00,,65db8c5bf91f76c031d7ee5bbd30634853c594b7,7b0e02c1fd973aba0fa2df8a35f686de
A,DGS-3120-48TC,3.10.012,ftp://ftp.dlink.ca/PRODUCTS/DGS-3120-48TC/DGS-3120-48TC_REVA_FIRMWARE_3.10.012.ZIP,2014-03-28 00:00:00,,a1c10cf2702ff01b4266207562ae9eda48b9e3b0,2ae0e04360da5661670a8ffaeb6086e4
B,DGS-3120-48TC,3.10.512,ftp://ftp.dlink.ca/PRODUCTS/DGS-3120-48TC/DGS-3120-48TC_REVB_FIRMWARE_3.10.512.ZIP,2014-02-01 00:00:00,,450284286e577c7e39df3716308f715a790473db,c5f3f8425b045c05263f53a35becab30
A,DGS-3200-10,2.00.016,ftp://ftp.dlink.ca/PRODUCTS/DGS-3200-10/DGS-3200-10_FIRMWARE_2.00.016.HAD,2013-05-01 00:00:00,,0c07841c42bc035cc58d4efb44ceba1bcabb650c,582f09f8284ff342f07affa89e7253e7
B,DGS-3120-48TC,4.00.015,ftp://ftp.dlink.ca/PRODUCTS/DGS-3120-48TC/DGS-3120_SERIES_REVB_FIRMWARE_4.00.015.ZIP,2014-10-27 00:00:00,,65db8c5bf91f76c031d7ee5bbd30634853c594b7,7b0e02c1fd973aba0fa2df8a35f686de
ALL,DGS-3224SR,2.00B19,ftp://ftp.dlink.ca/PRODUCTS/DGS-3224SR/DGS-3224SR_FIRMWARE_2.00B19.HAD,2013-05-01 00:00:00,,4b59660eaa0e5257d9cd06a7a41b2a1008bfa525,ba22bbc70071ccb49f1df70aa33156d8
ALL,DGS-3224TG,1.03,ftp://ftp.dlink.ca/PRODUCTS/DGS-3224TG/DGS-3224TG_FIRMWARE_1.03.HAD,2013-05-01 00:00:00,,c772183e0751ae5b2c604c7895da2d5bbc6f9227,8145cef5cb17c34fd9342d40633feb05
ALL,DGS-3224TGR,301027,ftp://ftp.dlink.ca/PRODUCTS/DGS-3224TGR/DGS-3224TGR_FIRMWARE_301027.HAD,2013-05-01 00:00:00,,e5e1299d249c26e0945d085cc6ad54908406a717,d837f23222e1288b444fa0b1fb110d06
ALL,DGS-3312SR,3.50B10,ftp://ftp.dlink.ca/PRODUCTS/DGS-3312SR/DGS-3312SR_FIRMWARE_3.50B10.HAD,2013-05-01 00:00:00,,201e83ece4f385814c3fe9039fc494dbe895f3f9,81b40d8fdbc1e5fdc8e8326f8f399130
ALL,DGS-3324SR,4.40B04,ftp://ftp.dlink.ca/PRODUCTS/DGS-3324SR/DGS-3324SR_FIRMWARE_4.40B04.HAD,2013-05-01 00:00:00,,34146154b4cfa75b1655333a2d5723f2d0d02789,fea32c1735c1fa0bd34608b1ca342329
ALL,DGS-3324SRi,4.40B04,ftp://ftp.dlink.ca/PRODUCTS/DGS-3324SRI/DGS-3324SRI_FIRMWARE_4.40B04.HAD,2013-05-01 00:00:00,,34146154b4cfa75b1655333a2d5723f2d0d02789,fea32c1735c1fa0bd34608b1ca342329
A,DGS-3420-28PC,1.50.018,ftp://ftp.dlink.ca/PRODUCTS/DGS-3420-28PC/DGS-3420_SERIES_REVAB_FIRMWARE_1.50.018_WW.ZIP,2015-11-02 00:00:00,,3c1dea45d64116766bd452bc1d4a7b7e3ac2066b,8dfb1ce7d5715af04535a885826c1795
B,DGS-3420-28PC,1.50.018,ftp://ftp.dlink.ca/PRODUCTS/DGS-3420-28PC/DGS-3420_SERIES_REVAB_FIRMWARE_1.50.018_WW.ZIP,2015-11-02 00:00:00,,3c1dea45d64116766bd452bc1d4a7b7e3ac2066b,8dfb1ce7d5715af04535a885826c1795
A,DGS-3420-28SC,1.50.018,ftp://ftp.dlink.ca/PRODUCTS/DGS-3420-28SC/DGS-3420_SERIES_REVAB_FIRMWARE_1.50.018_WW.ZIP,2015-11-02 00:00:00,,3c1dea45d64116766bd452bc1d4a7b7e3ac2066b,8dfb1ce7d5715af04535a885826c1795
B,DGS-3420-28SC,1.50.018,ftp://ftp.dlink.ca/PRODUCTS/DGS-3420-28SC/DGS-3420_SERIES_REVAB_FIRMWARE_1.50.018_WW.ZIP,2015-11-02 00:00:00,,3c1dea45d64116766bd452bc1d4a7b7e3ac2066b,8dfb1ce7d5715af04535a885826c1795
A,DGS-3420-28TC,1.50.018,ftp://ftp.dlink.ca/PRODUCTS/DGS-3420-28TC/DGS-3420_SERIES_REVAB_FIRMWARE_1.50.018_WW.ZIP,2015-11-02 00:00:00,,3c1dea45d64116766bd452bc1d4a7b7e3ac2066b,8dfb1ce7d5715af04535a885826c1795
B,DGS-3420-28TC,1.50.018,ftp://ftp.dlink.ca/PRODUCTS/DGS-3420-28TC/DGS-3420_SERIES_REVAB_FIRMWARE_1.50.018_WW.ZIP,2015-11-02 00:00:00,,3c1dea45d64116766bd452bc1d4a7b7e3ac2066b,8dfb1ce7d5715af04535a885826c1795
A,DGS-3420-52P,1.50.018,ftp://ftp.dlink.ca/PRODUCTS/DGS-3420-52P/DGS-3420_SERIES_REVAB_FIRMWARE_1.50.018_WW.ZIP,2015-11-02 00:00:00,,3c1dea45d64116766bd452bc1d4a7b7e3ac2066b,8dfb1ce7d5715af04535a885826c1795
B,DGS-3420-52P,1.50.018,ftp://ftp.dlink.ca/PRODUCTS/DGS-3420-52P/DGS-3420_SERIES_REVAB_FIRMWARE_1.50.018_WW.ZIP,2015-11-02 00:00:00,,3c1dea45d64116766bd452bc1d4a7b7e3ac2066b,8dfb1ce7d5715af04535a885826c1795
A,DGS-3420-52T,1.50.018,ftp://ftp.dlink.ca/PRODUCTS/DGS-3420-52T/DGS-3420_SERIES_REVAB_FIRMWARE_1.50.018_WW.ZIP,2015-11-02 00:00:00,,3c1dea45d64116766bd452bc1d4a7b7e3ac2066b,8dfb1ce7d5715af04535a885826c1795
B,DGS-3420-52T,1.50.018,ftp://ftp.dlink.ca/PRODUCTS/DGS-3420-52T/DGS-3420_SERIES_REVAB_FIRMWARE_1.50.018_WW.ZIP,2015-11-02 00:00:00,,3c1dea45d64116766bd452bc1d4a7b7e3ac2066b,8dfb1ce7d5715af04535a885826c1795
A,DGS-3426,3.00B14,ftp://ftp.dlink.ca/PRODUCTS/DGS-3426/DGS-3426_REVA_FIRMWARE_3.00B14.HAD,2013-05-01 00:00:00,,da4304a965008b6ad12c195db4cf7320040e12cf,0a1c88d8fa79ddb9521ee19f80bf7597
A,DGS-3426P,3.00B14,ftp://ftp.dlink.ca/PRODUCTS/DGS-3426P/DGS-3426P_REVA_FIRMWARE_3.00B14.HAD,2013-05-01 00:00:00,,da4304a965008b6ad12c195db4cf7320040e12cf,0a1c88d8fa79ddb9521ee19f80bf7597
A,DGS-3427,3.00B14,ftp://ftp.dlink.ca/PRODUCTS/DGS-3427/DGS-3427_REVA_FIRMWARE_3.00B14.HAD,2013-05-01 00:00:00,,da4304a965008b6ad12c195db4cf7320040e12cf,0a1c88d8fa79ddb9521ee19f80bf7597
A,DGS-3450,3.00B14,ftp://ftp.dlink.ca/PRODUCTS/DGS-3450/DGS-3450_REVA_FIRMWARE_3.00B14.HAD,2013-05-01 00:00:00,,da4304a965008b6ad12c195db4cf7320040e12cf,0a1c88d8fa79ddb9521ee19f80bf7597
A,DGS-3612G,3.00B14,ftp://ftp.dlink.ca/PRODUCTS/DGS-3612G/DGS-3612G_REVA_FIRMWARE_3.00B14.HAD,2013-05-01 00:00:00,,9f4f77776ffa8b0282fcb96262377dfee780c336,eb5908bb204af9618820f9e823d26537
A,DGS-3620-28PC,2.60.016,ftp://ftp.dlink.ca/PRODUCTS/DGS-3620-28TC/DGS-3620_FIRMWARE_2.60.016.had,2014-02-13 00:00:00,,5edf2c2d734e68deba15e2498f81cc548f37cad6,766932846a7a08f985d1012abfd12858
B,DGS-3620-28PC,2.60.016,ftp://ftp.dlink.ca/PRODUCTS/DGS-3620-28TC/DGS-3620_FIRMWARE_2.60.016.had,2014-02-13 00:00:00,,5edf2c2d734e68deba15e2498f81cc548f37cad6,766932846a7a08f985d1012abfd12858
A,DGS-3620-28SC,2.60.016,ftp://ftp.dlink.ca/PRODUCTS/DGS-3620-28SC/DGS-3620_FIRMWARE_2.60.016.had,2014-02-13 00:00:00,,5edf2c2d734e68deba15e2498f81cc548f37cad6,766932846a7a08f985d1012abfd12858
B,DGS-3620-28SC,2.60.016,ftp://ftp.dlink.ca/PRODUCTS/DGS-3620-28SC/DGS-3620_FIRMWARE_2.60.016.had,2014-02-13 00:00:00,,5edf2c2d734e68deba15e2498f81cc548f37cad6,766932846a7a08f985d1012abfd12858
A,DGS-3620-28TC,2.60.016,ftp://ftp.dlink.ca/PRODUCTS/DGS-3620-28TC/DGS-3620_FIRMWARE_2.60.016.had,2014-02-13 00:00:00,,5edf2c2d734e68deba15e2498f81cc548f37cad6,766932846a7a08f985d1012abfd12858
B,DGS-3620-28TC,2.60.016,ftp://ftp.dlink.ca/PRODUCTS/DGS-3620-28TC/DGS-3620_FIRMWARE_2.60.016.had,2014-02-13 00:00:00,,5edf2c2d734e68deba15e2498f81cc548f37cad6,766932846a7a08f985d1012abfd12858
A,DGS-3620-52P,2.60.016,ftp://ftp.dlink.ca/PRODUCTS/DGS-3620-52P/DGS-3620_FIRMWARE_2.60.016.had,2014-02-13 00:00:00,,5edf2c2d734e68deba15e2498f81cc548f37cad6,766932846a7a08f985d1012abfd12858
B,DGS-3620-52P,2.60.016,ftp://ftp.dlink.ca/PRODUCTS/DGS-3620-52P/DGS-3620_FIRMWARE_2.60.016.had,2014-02-13 00:00:00,,5edf2c2d734e68deba15e2498f81cc548f37cad6,766932846a7a08f985d1012abfd12858
A,DGS-3620-52T,2.60.016,ftp://ftp.dlink.ca/PRODUCTS/DGS-3620-52T/DGS-3620_FIRMWARE_2.60.016.had,2014-02-13 00:00:00,,5edf2c2d734e68deba15e2498f81cc548f37cad6,766932846a7a08f985d1012abfd12858
A,DGS-3627,3.00B14,ftp://ftp.dlink.ca/PRODUCTS/DGS-3627/DGS-3627_REVA_FIRMWARE_3.00B14.HAD,2013-05-01 00:00:00,,9f4f77776ffa8b0282fcb96262377dfee780c336,eb5908bb204af9618820f9e823d26537
B,DGS-3620-52T,2.60.016,ftp://ftp.dlink.ca/PRODUCTS/DGS-3620-52T/DGS-3620_FIRMWARE_2.60.016.had,2014-02-13 00:00:00,,5edf2c2d734e68deba15e2498f81cc548f37cad6,766932846a7a08f985d1012abfd12858
A,DGS-3627G,3.00B14,ftp://ftp.dlink.ca/PRODUCTS/DGS-3627G/DGS-3627G_REVA_FIRMWARE_3.00B14.HAD,2013-05-01 00:00:00,,9f4f77776ffa8b0282fcb96262377dfee780c336,eb5908bb204af9618820f9e823d26537
A,DGS-3650,3.00B14,ftp://ftp.dlink.ca/PRODUCTS/DGS-3650/DGS-3650_REVA_FIRMWARE_3.00B14.HAD,2013-05-01 00:00:00,,9f4f77776ffa8b0282fcb96262377dfee780c336,eb5908bb204af9618820f9e823d26537
A,DHP-1320,1.01,ftp://ftp.dlink.ca/PRODUCTS/DHP-1320/DHP-1320_REVA_FIRMWARE_1.01.BIN,2013-05-22 00:00:00,,d6f170da2872f60b707d48bf0d56a191d22c57e4,7d22db7ee1cfdb1fe95d230cc47bc233
ALL,DHP-540,1.02B03,ftp://ftp.dlink.ca/PRODUCTS/DHP-540/DHP-540_FIRMWARE_1.02B03.BIN,2013-05-01 00:00:00,,92ead34427e0c960545db98f317141a4c515073d,249c623891ad88838c237c91c9670b84
ALL,DHP-W306AV,1.03,ftp://ftp.dlink.ca/PRODUCTS/DHP-W306AV/DHP-W306AV_FIRMWARE_1.03.BIN,2013-05-01 00:00:00,,1793f0ca1be1528a2b614e258d6184f5f4c9d8ff,5e9d2879532a2a8475004478a07a1772
A,DHP-W310AV,1.05,ftp://ftp.dlink.ca/PRODUCTS/DHP-W310AV/DHP-W310AV_REVA_FIRMWARE_1.05B02.BIN,2015-02-19 00:00:00,,4d336e1f3156f8744ed56d620b83bd19b6cae763,425c6221f18257fa0c2a5b1b22d124af
B,DHP-W310AV,2.00B17,ftp://ftp.dlink.ca/PRODUCTS/DHP-W310AV/DHP-W310AV_REVB_FIRMWARE_2.00NAB17.BIN,2015-03-30 00:00:00,,01f2b25c49e682c4ce59780b3a7febbe67f9f666,b8a9b5ec756aeb1cdcb69d5832bf89c4
B,DI-514,1.03,ftp://ftp.dlink.ca/PRODUCTS/DI-514/DI-514_REVB_FIRMWARE_1.03.DLF,2013-05-01 00:00:00,,933a4697cb3a64b913af5976bf2b2ae2945cdc48,b9959133b226d35b11b5b80f985de247
C,DI-514,2.04,ftp://ftp.dlink.ca/PRODUCTS/DI-514/DI-514_REVC_FIRMWARE_2.04.BIN,2013-05-01 00:00:00,,4e33b257f0ccdf22c903c91496a7c7d7616bdb24,373e6a2cde5686d5765e662199ab03e1
A,DI-524,1.23,ftp://ftp.dlink.ca/PRODUCTS/DI-524/DI-524_REVA_FIRMWARE_1.23.BIN,2013-05-01 00:00:00,,63968d726e81124ed95ab1fb969a2ba0d79edb70,1a92d6c5548e58cc92b4ab2279102dd3
C,DI-524,3.23,ftp://ftp.dlink.ca/PRODUCTS/DI-524/DI-524_REVC_FIRMWARE_3.23.BIN,2013-05-01 00:00:00,,36b1c521150cb984a8ef7f40a07edaa95e93b185,08dcf93fe6e7c133c337a31b00ddf7c8
D,DI-524,4.03,ftp://ftp.dlink.ca/PRODUCTS/DI-524/DI-524_REVD_FIRMWARE_4.03.BIN,2013-05-01 00:00:00,,1bc46f462a3172cad1548f172134796ae44954ac,cf048c9be21dd4b5007c5ffeea45870e
E,DI-524,5.13,ftp://ftp.dlink.ca/PRODUCTS/DI-524/DI-524_REVE_FIRMWARE_5.13.BIN,2013-11-28 00:00:00,,c2007809c965077a9f485895647f26ee5c56f751,70cc6af8df6a7551f4eec0df21d5ed17
E,DI-604,3.53,ftp://ftp.dlink.ca/PRODUCTS/DI-604/DI-604_REVE_FIRMWARE_3.53.BIN,2013-05-01 00:00:00,,a91402bebe8b716f770658e79eff17518d1a9816,d41049afec72099576596127e2c7bcf0
A,DI-614+,2.34,ftp://ftp.dlink.ca/PRODUCTS/DI-614PLUS/DI-614PLUS_REVA_FIRMWARE_2.34.BIN,2013-05-01 00:00:00,,696d45f04874e1ab9dde2cc0b19af2a56f1c46d7,7a5e3f025b81b414190ce07eeae96ab4
A,DI-604UP,1.04,ftp://ftp.dlink.ca/PRODUCTS/DI-604UP/DI-604UP_REVA_FIRMWARE_1.04.BIX,2013-11-28 00:00:00,,8128696901b2e036ffb5f47ac72b8ba6d09276fe,005e17acd34b8dd18372f3ae29a4fe39
B,DI-614+,3.44,ftp://ftp.dlink.ca/PRODUCTS/DI-614PLUS/DI-614PLUS_REVB_FIRMWARE_3.44.BIN,2013-05-01 00:00:00,,67fbf560bfa78c9676427193fd11046ea190c932,13b78190387c9c42358ccd389fbb2fe2
C,DI-624,2.76,ftp://ftp.dlink.ca/PRODUCTS/DI-624/DI-624_REVC_FIRMWARE_2.76.BIN,2013-05-01 00:00:00,,02db7e04d1237ff226d070f24d736fd494cec53d,d863d2b32cdd791bee6453639a8774d4
D,DI-624,4.04,ftp://ftp.dlink.ca/PRODUCTS/DI-624/DI-624_REVD_FIRMWARE_4.04.BIN,2013-05-01 00:00:00,,fd02e689936a88a40c158696071a904de90bbcfd,af2f30a9a0ac36fe8c5c65a9bf539293
D,DI-704P,3.15,ftp://ftp.dlink.ca/PRODUCTS/DI-704P/DI-704P_REVD_FIRMWARE_3.15.BIN,2013-05-01 00:00:00,,356337af15f07fca18178e8dea69af180f60bb35,d0bc735099238fb7488345f1b0a98380
A,DI-704UP,1.03,ftp://ftp.dlink.ca/PRODUCTS/DI-704UP/DI-704UP_REVA_FIRMWARE_1.03.BIN,2013-05-01 00:00:00,,1253eca04e413e191deac37eba141a6733e5c6d6,ace1cadc3ca290ed6e091f13f1d21ac6
A,DI-724GU,1.00,ftp://ftp.dlink.ca/PRODUCTS/DI-724GU/DI-724GU_REVA_FIRMWARE_1.00.BIN,2013-05-01 00:00:00,,f0e0bcf8a237308ee0c92049d64030fab600149e,1a5416d5cd0914cfa766cd0b20b51381
A,DI-724U,1.02,ftp://ftp.dlink.ca/PRODUCTS/DI-724U/DI-724U_REVA_FIRMWARE_1.02.BIN,2013-05-01 00:00:00,,a5f6be08a71390d7e078a204fbc1a0e883ce3712,1842b2494b4ade6d0d39c10bcd542aa4
A,DI-784,2.42,ftp://ftp.dlink.ca/PRODUCTS/DI-784/DI-784_REVA_FIRMWARE_2.42.BIN,2013-05-01 00:00:00,,117c2936199acada892704cfc387c2b8ee1b4d41,3c174929b9a5101aef22b67dfde25325
A,DI-804HV,1.51,ftp://ftp.dlink.ca/PRODUCTS/DI-804HV/DI-804HV_REVA_FIRMWARE_1.51.BIN,2013-05-01 00:00:00,,4bc24197d4cfc0da500530fc7b9216786dd1974c,96e7d206b7dfb663dd97547550903753
A,DI-808HV,1.51,ftp://ftp.dlink.ca/PRODUCTS/DI-808HV/DI-808HV_REVA_FIRMWARE_1.51.BIN,2013-05-01 00:00:00,,4bc24197d4cfc0da500530fc7b9216786dd1974c,96e7d206b7dfb663dd97547550903753
A,DI-824VUP,1.05,ftp://ftp.dlink.ca/PRODUCTS/DI-824VUP/DI-824VUP_REVA_FIRMWARE_1.05.BIN,2013-05-01 00:00:00,,5195c9343907b84a57cf79f29df0cbc83cbffa28,ce73381002f3e27ed3c480485aec2bf9
A,DI-LB604,1.01,ftp://ftp.dlink.ca/PRODUCTS/DI-LB604/DI-LB604_REVA_FIRMWARE_1.01.IMG,2013-05-01 00:00:00,,51c45b5c7286ed817089778f9256d77bd05e6177,83459a7e5f217f13b28d757d4a829fc9
A,DIR-130,1.23B18,ftp://ftp.dlink.ca/PRODUCTS/DIR-130/DIR-130_REVA_FIRMWARE_1.23B18.BIN,2013-05-01 00:00:00,,10e973e304d4279ea8edfb03e886ac14437678c0,8b7f90454e18dd6c563be7bc78dadd5f
A,DIR-330,1.20B44,ftp://ftp.dlink.ca/PRODUCTS/DIR-330/DIR-330_REVA_FIRMWARE_1.20B44.BIN,2013-05-01 00:00:00,,28c657df41543ffa43f792c1ac4dc3c90ad0ca85,96993d45dddea90288e2bc423fe8c88a
A,DIR-412,English,ftp://ftp.dlink.ca/PRODUCTS/DIR-412/DIR-412_REVA_FIRMWARE_1.09_EN.BIN,2013-05-01 00:00:00,,23a0d12669f7cf78cfcf9772fb7015fcc489c491,2bc6fcaf7c088c19d998b359ca6283e2
